#seq_name	length	coverage
contig_2334	4657	23
contig_2335	2097	14
contig_2336	2693	63
contig_2337	2891	19
contig_2338	4201	21
contig_2339	2935	10
contig_234	9294	9
contig_2340	2379	9
contig_2341	2862	6
contig_2343	2198	15
contig_2345	1353	11
contig_2346	1708	14
contig_2348	504	46
contig_2349	1354	73
contig_235	4681	26
contig_2350	4110	17
contig_2351	4964	9
contig_2352	2880	17
contig_2353	1136	46
contig_2354	704	106
contig_2355	2406	20
contig_2356	2611	21
contig_2357	3010	28
contig_2358	3724	12
contig_2359	2628	17
contig_236	7912	69
contig_2360	2200	39
contig_2361	2879	14
contig_2362	2178	20
contig_2363	3023	20
contig_2364	2947	24
contig_2365	4411	20
contig_2366	2496	18
contig_2368	6059	14
contig_2370	2776	30
contig_2371	1426	6
contig_2373	438	3
contig_2374	2520	7
contig_2375	3189	14
contig_2376	3272	13
contig_2377	1398	53
contig_2378	825	51
contig_2379	1596	47
contig_238	3920	19
contig_2380	1233	19
contig_2381	2439	19
contig_2382	1731	18
contig_2383	2577	22
contig_2384	2762	30
contig_2385	2887	37
contig_2386	2082	14
contig_2387	2428	18
contig_2388	9116	11
contig_2389	3917	16
contig_239	5494	52
contig_2390	2306	37
contig_2392	3213	24
contig_2393	3444	8
contig_2394	1228	20
contig_2395	1355	10
contig_2396	648	92
contig_2397	3266	41
contig_2398	4867	18
contig_2401	7131	12
contig_2402	3736	5
contig_2403	6506	13
contig_2405	4403	23
contig_2406	1813	12
contig_2407	2560	45
contig_2408	1338	40
contig_2409	2497	20
contig_241	2463	14
contig_2410	457	5
contig_2411	3241	17
contig_2412	1665	53
contig_2413	7456	17
contig_2414	845	19
contig_2415	4144	33
contig_2416	2221	20
contig_2417	2678	33
contig_2418	8036	8
contig_2419	3929	19
contig_242	2548	5
contig_2420	5090	24
contig_2421	4091	21
contig_2422	3376	30
contig_2423	2403	15
contig_2424	5198	55
contig_2425	4772	15
contig_2426	2258	29
contig_2427	2977	23
contig_2428	2148	40
contig_243	1082	10
contig_2430	6760	36
contig_2431	3209	12
contig_2432	1512	14
contig_2433	4068	14
contig_2434	2471	9
contig_2435	3524	15
contig_2436	3002	14
contig_2437	2901	10
contig_2438	750	25
contig_2439	508	31
contig_244	3710	21
contig_2440	1032	15
contig_2441	1159	6
contig_2442	3704	20
contig_2443	2345	44
contig_2445	1655	9
contig_2446	2575	42
contig_2447	3492	38
contig_2448	4623	10
contig_2449	2437	8
contig_245	732	74
contig_2450	2242	10
contig_2451	4000	21
contig_2452	2625	20
contig_2455	654	19
contig_2456	732	20
contig_2457	1815	86
contig_2459	1274	40
contig_246	3455	17
contig_2460	3831	20
contig_2461	1407	31
contig_2462	2414	20
contig_2463	2348	38
contig_2466	546	175
contig_2467	1964	20
contig_2468	4281	113
contig_2469	633	159
contig_247	2886	6
contig_2471	3037	11
contig_2472	3836	25
contig_2475	3861	22
contig_2476	5366	10
contig_2477	1330	81
contig_2478	1080	77
contig_2479	568	18
contig_248	3188	9
contig_2480	565	17
contig_2481	565	166
contig_2482	496	113
contig_2483	625	26
contig_2484	2085	21
contig_2485	1223	7
contig_2486	1043	74
contig_2487	1484	23
contig_2488	1715	22
contig_2489	1808	12
contig_249	2682	99
contig_2494	1026	79
contig_2495	1801	27
contig_2496	1317	79
contig_2497	625	158
contig_2498	647	158
contig_2499	875	83
contig_250	834	197
contig_2500	831	110
contig_2501	2238	29
contig_2502	824	73
contig_2503	533	149
contig_2504	1461	37
contig_2505	585	135
contig_2506	501	42
contig_2507	430	7
contig_2508	660	41
contig_2509	1331	52
contig_251	535	553
contig_2510	2595	6
contig_2511	1989	26
contig_2512	2213	3
contig_2513	1920	21
contig_2514	3044	10
contig_2515	3628	30
contig_2516	1931	44
contig_2517	4223	57
contig_2518	2447	20
contig_2519	2005	16
contig_252	2878	21
contig_2520	4822	21
contig_2521	1657	16
contig_2522	2628	13
contig_2525	9168	15
contig_2527	3145	56
contig_2528	2591	31
contig_2529	4728	68
contig_253	2814	24
contig_2530	1650	6
contig_2531	1961	22
contig_2532	2774	16
contig_2533	2436	23
contig_2534	3449	49
contig_2535	1603	15
contig_2536	3139	7
contig_2537	5334	18
contig_2538	4724	12
contig_2539	2243	8
contig_254	6097	37
contig_2540	2025	17
contig_2541	4613	15
contig_2542	2131	19
contig_2543	1463	17
contig_2544	4408	20
contig_2545	3345	26
contig_2546	1845	19
contig_2547	3280	12
contig_2548	5292	19
contig_2549	2944	11
contig_255	3427	8
contig_2550	2662	19
contig_2551	2583	34
contig_2552	2336	12
contig_2553	3531	65
contig_2554	2006	17
contig_2555	3503	93
contig_2556	3033	18
contig_2557	2693	29
contig_2558	2377	20
contig_2559	1611	16
contig_256	8925	20
contig_2560	7773	27
contig_2561	8659	17
contig_2562	6366	18
contig_2563	2748	37
contig_2565	2210	36
contig_2567	775	19
contig_2568	5526	19
contig_2569	2439	20
contig_257	3794	13
contig_2570	1786	8
contig_2571	1655	26
contig_2572	2571	16
contig_2573	6322	20
contig_2574	3469	56
contig_2575	674	49
contig_2576	1243	6
contig_2577	1990	13
contig_2578	3261	48
contig_2579	2285	61
contig_2580	1163	12
contig_2581	2357	29
contig_2582	3286	22
contig_2583	1260	17
contig_2584	2358	11
contig_2585	2837	6
contig_2586	1176	16
contig_2587	2943	15
contig_2588	1992	25
contig_2589	9975	27
contig_259	3518	31
contig_2590	2321	15
contig_2593	5043	17
contig_2594	1310	9
contig_2598	2468	46
contig_2599	3781	64
contig_260	5168	41
contig_2600	1295	22
contig_2601	4907	49
contig_2602	3614	13
contig_2603	955	15
contig_2604	4981	21
contig_2605	1638	45
contig_2606	3297	18
contig_2607	1738	15
contig_2608	2161	463
contig_2609	4716	24
contig_261	12208	34
contig_2610	2570	15
contig_2611	4010	10
contig_2612	2655	14
contig_2613	1133	63
contig_2614	1215	18
contig_2615	2525	26
contig_2616	7441	11
contig_2617	559	7
contig_2619	1074	11
contig_262	5524	15
contig_2620	2513	26
contig_2621	3990	35
contig_2622	3189	18
contig_2623	2540	15
contig_2624	3085	11
contig_2625	581	400
contig_2626	523	288
contig_2627	891	215
contig_2628	3511	114
contig_2629	2594	154
contig_263	2343	22
contig_2630	550	20
contig_2631	2553	19
contig_2632	2315	12
contig_2633	2272	22
contig_2634	2888	20
contig_2635	2286	17
contig_2636	5260	11
contig_2637	1764	10
contig_2638	1677	9
contig_2639	1403	23
contig_264	1295	74
contig_2640	1864	19
contig_2641	3481	24
contig_2642	849	4
contig_2643	7109	31
contig_2644	5427	24
contig_2645	4697	25
contig_2646	3039	14
contig_2647	3424	47
contig_2648	3937	22
contig_265	3736	68
contig_2652	6536	18
contig_2654	2233	41
contig_2655	2031	5
contig_2656	2149	19
contig_2657	2247	17
contig_2658	2138	19
contig_2659	5614	23
contig_266	1224	16
contig_2660	2681	19
contig_2661	2908	20
contig_2662	4851	40
contig_2663	2384	21
contig_2664	1934	6
contig_2665	1517	44
contig_2666	1171	97
contig_2667	2082	47
contig_2669	5640	35
contig_267	5541	21
contig_2670	2965	22
contig_2671	3197	18
contig_2672	4676	8
contig_2673	2048	19
contig_2674	5281	14
contig_2675	12989	20
contig_2678	678	9
contig_2679	4780	13
contig_268	2450	18
contig_2680	3309	8
contig_2681	2439	106
contig_2682	1080	6
contig_2683	6558	20
contig_2684	1798	13
contig_2685	4121	49
contig_2686	3507	17
contig_2687	4109	28
contig_2688	2988	29
contig_2689	1682	13
contig_269	2546	28
contig_2690	3026	38
contig_2691	2702	4
contig_2692	1155	19
contig_2693	2514	17
contig_2694	2490	40
contig_2695	3984	8
contig_2696	4495	10
contig_2697	5484	20
contig_2698	3697	18
contig_2699	2740	20
contig_270	3394	46
contig_2700	3233	31
contig_2701	4011	20
contig_2702	3607	22
contig_2703	1693	31
contig_2704	5588	19
contig_2705	1760	20
contig_2706	512	7
contig_2707	506	48
contig_2708	667	20
contig_2709	2641	48
contig_271	7058	15
contig_2710	588	10
contig_2711	1219	75
contig_2712	5452	18
contig_2713	3019	18
contig_2714	1205	12
contig_2715	9502	52
contig_2716	5947	10
contig_2719	1149	19
contig_272	6797	39
contig_2720	2391	14
contig_2721	1042	57
contig_2722	645	29
contig_2723	644	52
contig_2724	6677	45
contig_2725	6512	58
contig_2726	877	12
contig_273	2582	51
contig_2730	5664	21
contig_2731	1386	21
contig_2732	1072	8
contig_2733	2073	30
contig_2734	3530	15
contig_2735	2264	16
contig_2736	3071	11
contig_2737	2410	18
contig_2738	2237	20
contig_2739	4065	39
contig_2740	1432	21
contig_2741	2634	29
contig_2742	1669	15
contig_2743	2036	15
contig_2744	1995	22
contig_2745	1634	25
contig_2746	1669	22
contig_2747	3625	16
contig_2748	2494	48
contig_2749	5020	43
contig_275	6667	41
contig_2750	2661	29
contig_2751	1851	9
contig_2752	1405	20
contig_2753	3950	19
contig_2754	3000	43
contig_2755	898	7
contig_2759	6598	39
contig_276	4926	33
contig_2760	1637	10
contig_2761	4277	20
contig_2762	2209	34
contig_2763	5915	48
contig_2764	1601	5
contig_2766	3056	11
contig_2767	1730	29
contig_2769	1821	11
contig_277	3553	28
contig_2770	2425	23
contig_2771	2147	23
contig_2772	1673	134
contig_2773	743	20
contig_2774	1823	65
contig_2775	4298	20
contig_2776	999	13
contig_2777	4531	42
contig_2778	614	24
contig_2779	1937	24
contig_278	2905	27
contig_2780	1710	22
contig_2781	1867	11
contig_2783	4185	28
contig_2785	5284	20
contig_2786	1146	17
contig_2787	1622	17
contig_2788	1269	16
contig_2789	1632	20
contig_279	1238	19
contig_2790	1814	18
contig_2791	1977	20
contig_2792	1742	16
contig_2793	2548	14
contig_2794	1843	15
contig_2795	2629	42
contig_2796	5224	52
contig_2797	2220	15
contig_2798	2203	7
contig_2799	2271	13
contig_280	2474	13
contig_2800	2981	16
contig_2801	917	47
contig_2802	3291	47
contig_2803	2252	30
contig_2804	685	62
contig_2805	675	67
contig_2806	1641	21
contig_2807	4250	12
contig_2808	1259	6
contig_2809	2356	11
contig_281	2539	16
contig_2810	4701	25
contig_2811	2974	10
contig_2812	1232	37
contig_2813	1555	20
contig_2814	2541	17
contig_2815	3023	33
contig_2816	3126	15
contig_2818	2513	7
contig_2819	3985	17
contig_282	1995	34
contig_2820	2187	13
contig_2821	2500	20
contig_2822	3194	17
contig_2823	2836	16
contig_2824	3150	22
contig_2825	3176	7
contig_2826	1726	20
contig_2827	8920	19
contig_2828	1230	31
contig_2829	11133	48
contig_283	4044	18
contig_2830	3772	30
contig_2831	2389	15
contig_2832	5539	23
contig_2833	2969	17
contig_2834	4678	20
contig_2836	950	39
contig_2837	697	33
contig_2838	2117	32
contig_2839	2567	25
contig_284	2552	22
contig_2840	2922	10
contig_2841	3726	33
contig_2842	3563	16
contig_2843	1508	18
contig_2844	6750	24
contig_2845	2799	15
contig_2846	3061	22
contig_2847	2770	27
contig_2848	2874	12
contig_2849	4175	13
contig_285	7433	16
contig_2850	2274	42
contig_2851	7730	40
contig_2852	3250	8
contig_2853	3061	6
contig_2854	4394	20
contig_2855	1679	5
contig_2857	2708	20
contig_2858	4096	21
contig_2859	730	38
contig_286	2473	22
contig_2860	2361	9
contig_2861	2333	7
contig_2862	2254	20
contig_2863	1213	15
contig_2864	6627	22
contig_2865	4895	12
contig_2866	1392	20
contig_2867	4670	29
contig_2868	3523	19
contig_2869	5138	12
contig_287	2452	14
contig_2870	8948	11
contig_2871	2536	24
contig_2872	521	11
contig_2873	1121	5
contig_2874	512	8
contig_2875	2296	16
contig_2876	835	4
contig_2877	2515	17
contig_2878	1620	19
contig_2879	2619	8
contig_288	2022	12
contig_2880	2869	14
contig_2881	3375	20
contig_2882	2731	16
contig_2883	2699	32
contig_2884	1379	74
contig_2885	1861	23
contig_2886	2965	17
contig_2887	2696	8
contig_2888	1667	26
contig_2889	595	33
contig_289	2392	41
contig_2891	5155	50
contig_2895	2340	69
contig_2896	2342	20
contig_2897	6738	36
contig_2898	694	3
contig_2899	1050	49
contig_29	3328	20
contig_290	3357	7
contig_2900	3906	18
contig_2901	3395	22
contig_2902	1132	30
contig_2903	2452	54
contig_2904	6072	20
contig_2905	2269	22
contig_2906	2265	42
contig_2907	1368	10
contig_2908	1360	40
contig_291	2801	24
contig_2910	3333	12
contig_2911	2083	8
contig_2912	893	11
contig_2913	2947	10
contig_2914	3216	18
contig_2915	5594	67
contig_2917	2413	11
contig_2918	2476	15
contig_2919	1378	36
contig_292	1316	59
contig_2920	1831	11
contig_2921	512	33
contig_2922	5819	12
contig_2923	1546	39
contig_2924	2462	52
contig_2925	1301	129
contig_2926	521	7
contig_2927	2305	48
contig_2928	1688	90
contig_2929	1253	17
contig_293	1006	56
contig_2930	2053	10
contig_2931	3190	19
contig_2932	2182	24
contig_2934	1550	35
contig_2935	3159	57
contig_2937	1535	58
contig_2938	639	89
contig_2939	639	66
contig_294	3551	38
contig_2940	716	14
contig_2942	1190	24
contig_2943	917	104
contig_2944	1312	15
contig_2945	2438	21
contig_2946	599	37
contig_2947	8717	30
contig_2949	3450	20
contig_295	1446	90
contig_2950	4027	19
contig_2951	1198	15
contig_2952	1472	21
contig_2953	1738	19
contig_2954	2500	48
contig_2955	2749	29
contig_2956	2779	12
contig_2957	1581	25
contig_2958	2508	15
contig_296	6949	32
contig_2961	1826	12
contig_2962	7755	18
contig_2963	3419	17
contig_2964	5148	5
contig_2965	2799	15
contig_2966	4494	10
contig_2967	2641	21
contig_2968	2487	6
contig_2969	3336	14
contig_297	3462	5
contig_2970	1757	18
contig_2971	1283	12
contig_2972	2857	23
contig_2974	845	18
contig_2976	4541	5
contig_2977	546	81
contig_2978	552	57
contig_2979	2343	15
contig_298	4621	14
contig_2980	2422	92
contig_2981	2934	9
contig_2982	2287	58
contig_2983	4707	10
contig_2984	5606	20
contig_2985	3303	10
contig_2986	2364	35
contig_2987	4172	17
contig_2988	3348	16
contig_2989	3842	21
contig_2990	1766	14
contig_2991	4845	23
contig_2993	2703	15
contig_2994	1399	33
contig_2995	2769	18
contig_2996	3357	11
contig_2999	3101	21
contig_3	5544	18
contig_30	553	116
contig_3000	2040	10
contig_3001	1338	17
contig_3002	1084	31
contig_3003	791	20
contig_3004	1318	46
contig_3005	3166	56
contig_3006	2156	20
contig_3007	2006	48
contig_3008	4244	9
contig_3009	3687	5
contig_301	1702	94
contig_3010	2173	10
contig_3011	6345	32
contig_3012	1341	31
contig_3013	573	131
contig_3014	574	158
contig_3015	633	20
contig_3016	544	44
contig_3017	666	70
contig_3018	2855	53
contig_3019	4737	46
contig_302	5115	12
contig_3020	1271	14
contig_3021	551	60
contig_3022	534	101
contig_3024	668	36
contig_3026	6657	21
contig_3027	2379	16
contig_303	3859	20
contig_3030	2087	79
contig_3032	2260	13
contig_3033	4613	12
contig_3034	3121	20
contig_3035	1513	30
contig_3036	2187	34
contig_3037	2142	18
contig_3038	2246	20
contig_3039	2469	3
contig_304	5201	8
contig_3040	2551	8
contig_3041	2816	23
contig_3042	1342	25
contig_3043	7085	12
contig_3044	1003	87
contig_3045	985	96
contig_3046	496	18
contig_3047	552	28
contig_3048	453	11
contig_3049	411	17
contig_305	5609	10
contig_3050	1150	130
contig_3051	494	5
contig_3052	2262	21
contig_3053	1145	44
contig_3054	3537	33
contig_3055	2018	34
contig_3056	4892	14
contig_3058	3118	13
contig_3059	1842	14
contig_306	3659	89
contig_3060	4680	45
contig_3061	3314	12
contig_3062	2242	10
contig_3063	1888	56
contig_3064	1286	42
contig_3065	2070	15
contig_3066	713	8
contig_3067	2566	35
contig_3068	2853	17
contig_3069	1076	17
contig_307	3246	6
contig_3070	2928	6
contig_3071	2120	19
contig_3073	1692	21
contig_3074	1778	21
contig_3076	5441	15
contig_3077	4737	33
contig_3079	1146	99
contig_308	3032	15
contig_3080	3285	14
contig_3081	2269	20
contig_3082	3104	33
contig_3083	2398	12
contig_3086	1835	21
contig_3087	625	34
contig_3088	2303	25
contig_3089	949	47
contig_309	1105	41
contig_3090	3296	98
contig_3092	4060	10
contig_3093	4217	69
contig_3094	7517	11
contig_3095	1274	6
contig_3096	2657	16
contig_3097	3267	19
contig_3098	3918	8
contig_3099	5623	9
contig_31	1267	31
contig_310	4374	20
contig_3100	2849	24
contig_3101	2077	13
contig_3103	2878	17
contig_3104	1164	5
contig_3105	2977	16
contig_3106	3093	24
contig_3107	2279	43
contig_3108	4736	19
contig_3109	2241	27
contig_311	4764	26
contig_3110	1807	17
contig_3111	5110	45
contig_3112	3634	31
contig_3113	4035	17
contig_3116	5514	20
contig_3117	2676	20
contig_3118	2675	16
contig_3119	2164	20
contig_3120	1980	16
contig_3121	1072	13
contig_3123	10373	35
contig_3126	1757	4
contig_3127	2765	21
contig_3128	2891	18
contig_3129	708	64
contig_313	3028	60
contig_3130	3786	39
contig_3131	2845	14
contig_3132	1606	49
contig_3133	4981	74
contig_3134	1988	5
contig_3135	7022	38
contig_3136	2317	24
contig_3137	8252	40
contig_3138	2405	18
contig_3139	2657	25
contig_3140	2419	6
contig_3141	10712	13
contig_3142	1989	21
contig_3143	1504	26
contig_3144	1535	13
contig_3145	2766	16
contig_3146	2929	13
contig_3147	3960	18
contig_3148	3850	20
contig_3149	3991	18
contig_315	1305	24
contig_3150	1470	9
contig_3151	2611	16
contig_3152	4446	34
contig_3154	8710	24
contig_3155	1332	4
contig_3156	1568	85
contig_3157	2619	37
contig_3158	4413	24
contig_3159	4709	19
contig_316	2258	35
contig_3160	1783	20
contig_3161	2533	18
contig_3162	1330	20
contig_3163	2405	10
contig_3164	2653	20
contig_3165	2337	12
contig_3167	3118	28
contig_3168	3379	7
contig_3169	3174	17
contig_317	2994	83
contig_3170	1198	30
contig_3171	1022	25
contig_3172	8112	20
contig_3173	1170	10
contig_3174	1870	25
contig_3176	2661	9
contig_3177	1495	11
contig_3178	989	12
contig_3179	2164	23
contig_318	4580	20
contig_3180	3091	20
contig_3181	2506	17
contig_3183	3462	15
contig_3185	5187	17
contig_3186	2835	42
contig_3188	1801	55
contig_3189	2173	20
contig_319	3218	17
contig_3190	2330	29
contig_3191	1349	19
contig_3192	7366	105
contig_3193	1879	16
contig_3195	2068	25
contig_3198	5524	24
contig_320	2011	8
contig_3200	3004	21
contig_3201	6609	17
contig_3202	2060	23
contig_3203	3039	23
contig_3204	1054	58
contig_3205	2616	11
contig_3206	3125	18
contig_3207	7109	16
contig_3208	1973	19
contig_3209	1237	16
contig_321	4526	14
contig_3210	3110	12
contig_3211	1653	27
contig_3212	844	66
contig_3214	1343	31
contig_3215	2512	21
contig_3216	1595	12
contig_3217	1064	57
contig_3218	8911	6
contig_3219	2330	13
contig_322	1245	47
contig_3220	4756	13
contig_3221	3796	89
contig_3222	7091	51
contig_3223	4653	37
contig_3224	1066	78
contig_3225	591	89
contig_3226	89	3
contig_3227	2350	15
contig_3228	4559	19
contig_3229	2748	22
contig_323	4019	17
contig_3230	4013	20
contig_3231	717	62
contig_3232	9764	31
contig_3233	3892	17
contig_3234	2423	8
contig_3235	1554	9
contig_3236	1223	7
contig_3237	636	20
contig_3238	507	20
contig_3239	1579	117
contig_324	2292	18
contig_3240	3188	80
contig_3241	4042	18
contig_3242	990	17
contig_3243	3240	29
contig_3244	1105	26
contig_3245	8410	5
contig_3246	2941	20
contig_3247	4645	76
contig_3248	1742	11
contig_3249	3668	32
contig_3251	3080	25
contig_3252	2585	26
contig_3253	2274	33
contig_3255	1076	58
contig_3256	3604	46
contig_3257	632	17
contig_3259	3181	38
contig_326	5295	30
contig_3260	5011	38
contig_3262	1988	17
contig_3263	2185	17
contig_3264	2369	11
contig_3265	2526	19
contig_3266	8874	19
contig_3267	1757	6
contig_3268	2334	50
contig_3269	1299	29
contig_3270	3012	15
contig_3271	3907	72
contig_3272	2483	13
contig_3273	2803	41
contig_3274	1687	31
contig_3275	1568	38
contig_3276	1225	10
contig_3277	2891	23
contig_3278	4331	39
contig_328	1735	19
contig_3280	2541	18
contig_3281	2255	4
contig_3282	3032	16
contig_3283	2598	4
contig_3284	5538	15
contig_3285	3146	12
contig_3286	2343	6
contig_3287	3824	17
contig_3288	3049	17
contig_3289	2133	16
contig_329	1449	20
contig_3291	1147	49
contig_3292	3846	7
contig_3293	1382	20
contig_3294	4763	37
contig_3295	1283	18
contig_3296	2103	271
contig_3297	3235	19
contig_33	796	26
contig_330	2272	23
contig_3300	8076	14
contig_3301	501	6
contig_3302	787	105
contig_3303	2507	8
contig_3304	2063	39
contig_3305	1653	5
contig_3306	1217	86
contig_3307	2192	17
contig_3308	2791	22
contig_3309	2570	11
contig_331	2770	31
contig_3310	1507	27
contig_3311	1947	19
contig_3312	2295	7
contig_3313	2838	18
contig_3314	734	11
contig_3315	1978	18
contig_3316	4348	16
contig_3317	1747	13
contig_3318	5272	19
contig_3319	2963	10
contig_332	3952	16
contig_3320	1960	19
contig_3321	2362	23
contig_3322	2200	51
contig_3323	2556	20
contig_3324	6152	17
contig_3325	579	4
contig_3326	5524	55
contig_3327	1733	55
contig_3328	1777	3
contig_3329	2372	28
contig_333	3893	16
contig_3330	3686	73
contig_3331	4452	18
contig_3332	2345	14
contig_3335	662	14
contig_3336	5343	23
contig_3337	4510	21
contig_3338	1858	6
contig_3339	4404	55
contig_334	2217	97
contig_3340	1592	61
contig_3341	1751	5
contig_3344	5242	48
contig_3345	3336	18
contig_3347	686	12
contig_3348	10165	25
contig_3349	3379	36
contig_335	3097	20
contig_3350	537	36
contig_3351	662	62
contig_3352	431	18
contig_3353	1324	18
contig_3357	8235	20
contig_3358	2554	13
contig_3359	3558	15
contig_336	3299	17
contig_3360	2471	32
contig_3361	1223	67
contig_3362	3706	20
contig_3363	3932	22
contig_3364	2272	40
contig_3365	1746	11
contig_3366	1504	16
contig_3367	608	27
contig_3368	1934	26
contig_3369	536	213
contig_337	2397	24
contig_3370	585	232
contig_3371	768	20
contig_3372	507	115
contig_3373	554	141
contig_3374	1454	90
contig_3375	1226	132
contig_3376	5034	20
contig_3377	2585	22
contig_3378	3243	94
contig_3379	2609	19
contig_338	3452	20
contig_3381	3481	78
contig_3383	984	99
contig_3384	565	73
contig_3387	699	32
contig_3388	566	91
contig_3389	385	5
contig_339	1024	9
contig_3390	2113	31
contig_3391	4250	28
contig_3392	2899	9
contig_3393	2409	26
contig_3394	1132	32
contig_3395	1084	35
contig_3396	2123	50
contig_3397	1102	16
contig_3399	3338	50
contig_34	918	192
contig_340	3904	20
contig_3400	3759	23
contig_3401	3485	16
contig_3402	11172	61
contig_3403	2518	8
contig_3404	1300	35
contig_3405	2720	71
contig_3406	4386	22
contig_3407	5476	20
contig_3408	1850	14
contig_3409	6031	12
contig_341	1794	5
contig_3410	3492	20
contig_3411	2166	49
contig_3412	859	32
contig_3413	3913	21
contig_3414	2802	19
contig_3415	1307	73
contig_3416	5585	32
contig_3417	2905	24
contig_3418	2610	22
contig_342	4078	18
contig_3420	4401	20
contig_3421	2843	23
contig_3423	550	5
contig_3425	1697	4
contig_3426	3004	18
contig_3427	2824	15
contig_3428	7440	13
contig_3429	5400	10
contig_343	1875	14
contig_3430	1780	11
contig_3431	1594	24
contig_3432	3886	32
contig_3433	2992	19
contig_3434	1926	4
contig_3435	3003	18
contig_3436	1097	27
contig_3437	8286	20
contig_3438	2152	26
contig_3439	1194	14
contig_344	3364	17
contig_3440	1854	25
contig_3441	2633	10
contig_3442	3031	35
contig_3443	8307	26
contig_3444	7526	40
contig_3445	2595	16
contig_3446	554	16
contig_3447	559	16
contig_3448	1569	36
contig_3449	1206	96
contig_345	5305	17
contig_3450	3273	36
contig_3451	1452	27
contig_3452	4938	7
contig_3453	1033	60
contig_3454	5500	18
contig_3455	2425	63
contig_3456	1987	62
contig_3457	922	25
contig_3458	750	55
contig_3459	4424	20
contig_346	4153	86
contig_3460	2532	35
contig_3461	4274	20
contig_3462	2306	24
contig_3463	2374	13
contig_3464	943	73
contig_3465	817	44
contig_3466	514	17
contig_3467	1529	92
contig_3468	1896	66
contig_3469	2417	26
contig_3470	1083	55
contig_3471	498	16
contig_3472	486	5
contig_3473	886	112
contig_3474	1267	37
contig_3475	519	65
contig_3476	1665	17
contig_3477	2350	13
contig_3478	646	106
contig_3479	556	3
contig_348	329	4
contig_3480	11120	21
contig_3481	1822	49
contig_3482	2208	25
contig_3483	1381	21
contig_3484	2947	21
contig_3485	3857	25
contig_3486	1981	20
contig_3487	3256	29
contig_3488	6004	40
contig_3489	3260	11
contig_3490	1221	14
contig_3491	1123	23
contig_3492	4271	22
contig_3493	2815	15
contig_3494	3348	8
contig_3495	2156	8
contig_3496	6739	18
contig_3497	1416	11
contig_3498	1663	18
contig_35	927	31
contig_3500	3639	36
contig_3501	2535	17
contig_3502	2526	19
contig_3503	2340	42
contig_3504	2329	52
contig_3505	969	93
contig_3506	3557	22
contig_3507	9705	30
contig_3508	8194	19
contig_3509	5927	25
contig_351	657	79
contig_3510	1592	20
contig_3511	3461	16
contig_3512	447	280
contig_3513	1259	341
contig_3514	3161	27
contig_3516	1284	18
contig_3517	1527	115
contig_3518	5024	20
contig_3519	7067	15
contig_352	498	9
contig_3520	1732	22
contig_3521	346	32
contig_3522	2569	19
contig_3523	5052	13
contig_3524	6257	25
contig_3525	2762	22
contig_3526	2353	59
contig_3527	1092	15
contig_3528	1469	20
contig_3529	1457	98
contig_353	1486	46
contig_3530	745	11
contig_3531	848	32
contig_3532	525	19
contig_3533	1335	20
contig_3534	1931	34
contig_3535	1491	83
contig_3536	5335	65
contig_3537	3903	19
contig_3538	3408	37
contig_3539	521	68
contig_354	3671	20
contig_3540	741	25
contig_3541	669	169
contig_3542	721	75
contig_3543	664	59
contig_3544	7137	33
contig_3545	1832	20
contig_3546	503	11
contig_3547	3303	27
contig_3548	4218	23
contig_3549	1270	18
contig_355	2396	24
contig_3550	2166	15
contig_3551	1035	107
contig_3552	593	19
contig_3553	1329	66
contig_3554	1655	46
contig_3555	1231	127
contig_3556	3574	20
contig_356	1076	73
contig_3560	3758	20
contig_3561	2433	62
contig_3562	4468	33
contig_3563	477	11
contig_3564	1924	27
contig_3565	2503	19
contig_3568	8595	22
contig_357	2382	16
contig_3570	5071	437
contig_3571	2508	46
contig_3572	6064	18
contig_3573	578	18
contig_3574	3183	41
contig_3575	10252	53
contig_3576	1041	46
contig_3577	7590	67
contig_3578	1185	37
contig_3579	1840	66
contig_358	2146	14
contig_3580	5996	51
contig_3581	2471	119
contig_3582	1623	20
contig_3583	2037	19
contig_3584	2263	15
contig_3585	3228	34
contig_3586	1353	21
contig_3587	2627	22
contig_3588	1741	12
contig_3589	2084	51
contig_359	4121	17
contig_3590	1688	7
contig_3592	4668	29
contig_3593	4715	8
contig_3594	2271	19
contig_3595	1761	20
contig_3596	2144	19
contig_3597	3221	28
contig_3598	2403	32
contig_3599	3767	18
contig_36	685	173
contig_360	2510	20
contig_3600	1545	11
contig_3601	6187	7
contig_3602	1781	41
contig_3603	1066	19
contig_3604	2050	17
contig_3605	2580	43
contig_3606	4119	39
contig_3607	3381	28
contig_3608	2327	18
contig_3609	1180	17
contig_361	2525	25
contig_3610	826	10
contig_3611	2108	8
contig_3612	4197	29
contig_3613	2464	19
contig_3614	1546	12
contig_3615	3917	21
contig_3616	1475	78
contig_3617	1225	11
contig_3618	1538	42
contig_3619	1096	109
contig_362	9963	48
contig_3620	7030	22
contig_3621	1354	77
contig_3622	6811	20
contig_3623	1742	13
contig_3624	1246	13
contig_3625	565	16
contig_3626	4988	20
contig_3627	4776	20
contig_3628	3047	20
contig_3629	584	10
contig_363	4149	20
contig_3630	2112	89
contig_3631	4993	49
contig_3632	6966	20
contig_3633	3246	19
contig_3634	1740	13
contig_3635	3376	101
contig_3636	2068	19
contig_3637	4018	22
contig_3638	1171	17
contig_3639	1242	20
contig_364	1812	20
contig_3641	6644	7
