#seq_name	length	coverage
contig_2351	1091	23
contig_2352	2214	13
contig_2354	6228	17
contig_2355	1060	62
contig_2356	3570	6
contig_2357	4540	16
contig_2358	994	15
contig_2359	3611	5
contig_236	1318	104
contig_2360	2381	12
contig_2361	2921	10
contig_2363	2278	27
contig_2364	3296	20
contig_2365	1755	60
contig_2366	3884	28
contig_2367	2445	6
contig_2368	1943	18
contig_2369	4742	15
contig_237	1755	152
contig_2370	1811	20
contig_2371	1203	13
contig_2372	2958	12
contig_2373	1970	20
contig_2374	3513	18
contig_2375	4176	14
contig_2376	2294	25
contig_2377	3424	14
contig_2378	10820	106
contig_2379	11553	18
contig_238	9619	68
contig_2380	2853	20
contig_2381	608	341
contig_2382	1050	56
contig_2383	1315	19
contig_2384	3313	31
contig_2385	1766	47
contig_2386	652	20
contig_2387	977	113
contig_2388	997	28
contig_2389	2406	56
contig_239	2740	62
contig_2390	2819	64
contig_2391	3505	45
contig_2392	3833	5
contig_2393	2310	8
contig_2394	3307	31
contig_2395	4220	20
contig_2396	6007	22
contig_2397	3513	33
contig_2398	1269	34
contig_2399	2521	23
contig_240	2203	20
contig_2400	1205	19
contig_2401	917	14
contig_2402	2109	5
contig_2403	826	8
contig_2404	1050	92
contig_2405	1389	21
contig_2407	3476	9
contig_2408	2022	9
contig_241	6446	86
contig_2411	2335	8
contig_2412	2874	19
contig_2413	4050	64
contig_2414	429	5
contig_2415	1044	4
contig_2416	2512	37
contig_2417	4562	18
contig_2418	1775	26
contig_2419	4602	10
contig_2420	1074	50
contig_2421	4037	9
contig_2423	3120	51
contig_2424	6549	5
contig_2425	2452	61
contig_2426	1421	16
contig_2427	3437	17
contig_2428	2803	12
contig_243	6145	12
contig_2430	2327	11
contig_2432	1809	61
contig_2433	4142	17
contig_2434	779	83
contig_2435	775	10
contig_2436	996	11
contig_2437	1240	52
contig_2438	5597	6
contig_2439	8427	43
contig_244	4315	14
contig_2441	5384	33
contig_2442	2330	15
contig_2443	2356	12
contig_2444	2925	3
contig_2445	6026	3
contig_2446	1740	19
contig_2447	2503	20
contig_2449	5055	31
contig_245	6700	13
contig_2451	3419	16
contig_2452	3345	26
contig_2453	7322	22
contig_2454	2965	22
contig_2455	2530	21
contig_2456	3291	10
contig_2457	6554	10
contig_2458	1127	74
contig_2459	4526	22
contig_246	1150	27
contig_2460	3012	12
contig_2461	2903	18
contig_2462	2892	9
contig_2463	2952	25
contig_2464	7980	23
contig_2465	2661	29
contig_2466	2375	31
contig_2467	1278	14
contig_2468	4812	22
contig_2469	1607	19
contig_247	1420	20
contig_2470	3004	10
contig_2471	2534	18
contig_2472	5583	10
contig_2473	5129	25
contig_2474	1507	20
contig_2475	2965	17
contig_2476	2040	8
contig_2477	2700	12
contig_2478	2386	17
contig_2479	4076	29
contig_248	1420	16
contig_2480	2927	17
contig_2481	5375	6
contig_2482	2929	7
contig_2483	4155	47
contig_2484	2320	20
contig_2485	436	6
contig_2486	2675	15
contig_2487	1604	18
contig_2488	2742	25
contig_2489	1914	35
contig_249	2320	18
contig_2490	4294	27
contig_2491	2508	46
contig_2492	2080	21
contig_2493	995	43
contig_2495	569	12
contig_2496	686	120
contig_2497	3182	32
contig_2498	571	76
contig_2499	1099	3
contig_25	4286	23
contig_250	3150	19
contig_2500	1503	121
contig_2501	517	25
contig_2502	4077	136
contig_2504	3131	21
contig_2505	2280	73
contig_2506	2261	26
contig_2507	3176	9
contig_2508	3674	11
contig_2509	2137	14
contig_2510	1518	59
contig_2511	1109	20
contig_2512	1380	44
contig_2513	8923	7
contig_2514	2810	17
contig_2515	3014	101
contig_2516	1106	44
contig_2517	5795	20
contig_2518	2428	18
contig_2520	8825	54
contig_2521	1053	45
contig_2522	1751	13
contig_2523	1622	16
contig_2524	2265	90
contig_2525	1253	24
contig_2526	2386	21
contig_2527	3074	15
contig_2528	2288	9
contig_2529	1892	34
contig_253	788	281
contig_2530	1893	34
contig_2531	644	15
contig_2532	1243	101
contig_2533	1839	16
contig_2534	3124	17
contig_2535	2726	63
contig_2536	2806	19
contig_2537	5362	26
contig_2538	2174	21
contig_2539	3437	7
contig_254	618	7
contig_2540	2599	19
contig_2541	912	20
contig_2542	2634	38
contig_2543	3785	20
contig_2544	2934	31
contig_2545	2745	83
contig_2546	4112	17
contig_2547	4425	15
contig_2548	2469	19
contig_2549	2689	22
contig_2550	2951	20
contig_2551	2591	22
contig_2552	2617	101
contig_2553	6903	71
contig_2555	1547	27
contig_2556	594	20
contig_2557	1913	73
contig_2559	3556	19
contig_256	846	20
contig_2560	377	6
contig_2561	1257	95
contig_2562	1409	7
contig_2563	1929	17
contig_2564	2256	6
contig_2565	2783	10
contig_2566	2115	11
contig_2567	3722	12
contig_2568	4059	42
contig_2569	3218	18
contig_257	1105	22
contig_2573	807	59
contig_2574	2270	25
contig_2575	4153	50
contig_2576	1005	40
contig_2577	5267	61
contig_2578	2649	12
contig_2579	1795	39
contig_258	525	9
contig_2580	4232	7
contig_2581	3477	32
contig_2582	2765	27
contig_2583	1030	60
contig_2584	1777	12
contig_2585	6536	19
contig_2587	1667	26
contig_2588	2695	10
contig_2589	2234	30
contig_2590	4822	22
contig_2591	1171	97
contig_2593	4427	14
contig_2594	2770	24
contig_2595	2330	15
contig_2596	3783	27
contig_2599	2204	5
contig_26	1086	10
contig_260	1737	44
contig_2600	4193	35
contig_2601	2013	36
contig_2602	4404	23
contig_2603	1925	20
contig_2604	1634	8
contig_2605	2797	26
contig_2606	1077	49
contig_2608	3315	21
contig_2609	2438	15
contig_261	1180	8
contig_2611	4255	21
contig_2612	2864	29
contig_2613	5315	15
contig_2614	2538	34
contig_2615	5693	18
contig_2616	1927	13
contig_2617	2169	20
contig_2618	6129	13
contig_2619	1967	32
contig_2622	1292	20
contig_2623	5543	31
contig_2624	5609	20
contig_2626	3864	21
contig_2627	2424	10
contig_2628	5472	14
contig_2629	4543	4
contig_263	921	18
contig_2630	1821	11
contig_2631	2417	18
contig_2632	4191	5
contig_2633	4751	8
contig_2634	3038	14
contig_2635	3788	11
contig_2636	2545	3
contig_2637	4893	15
contig_2638	1593	11
contig_2639	1967	12
contig_264	3429	20
contig_2640	2371	26
contig_2641	3945	20
contig_2642	3154	25
contig_2643	7909	21
contig_2644	3333	17
contig_2645	2812	15
contig_2646	1798	19
contig_2648	1569	77
contig_2649	3941	20
contig_265	577	353
contig_2650	1198	6
contig_2651	3869	18
contig_2652	2883	9
contig_2653	7414	20
contig_2654	4426	9
contig_2655	2755	17
contig_2656	1756	5
contig_2657	2227	40
contig_2658	4057	8
contig_2659	2330	13
contig_266	64	29
contig_2660	1754	17
contig_2661	4420	18
contig_2665	3008	27
contig_2666	6788	20
contig_2667	1041	221
contig_2668	354	14
contig_2669	497	18
contig_267	647	65
contig_2671	950	19
contig_2672	3001	26
contig_2674	1009	160
contig_2675	1066	206
contig_2676	2877	9
contig_2677	2668	20
contig_2678	2092	26
contig_2679	4260	20
contig_268	660	246
contig_2680	1538	4
contig_2682	2086	10
contig_2683	3879	51
contig_2684	1260	25
contig_2685	574	142
contig_2688	507	99
contig_2689	1696	20
contig_2690	4937	82
contig_2691	2036	22
contig_2693	11342	19
contig_2694	3244	28
contig_2695	2686	13
contig_2696	2572	22
contig_2697	2434	18
contig_2698	2417	36
contig_2699	2644	18
contig_27	5524	17
contig_270	931	19
contig_2700	1547	13
contig_2701	2289	5
contig_2702	3925	31
contig_2703	3396	21
contig_2704	2327	16
contig_2705	1189	40
contig_2706	3294	16
contig_2707	2202	44
contig_2708	485	20
contig_271	513	33
contig_2710	891	18
contig_2711	9322	6
contig_2712	4929	17
contig_2713	1810	8
contig_2714	3098	12
contig_2715	1529	3
contig_2716	4077	17
contig_2717	2951	17
contig_2718	2697	5
contig_2719	2173	10
contig_272	1583	20
contig_2720	6029	105
contig_2721	2515	17
contig_2725	1222	29
contig_2726	6842	19
contig_2727	8048	23
contig_2728	1005	43
contig_2729	1405	12
contig_273	839	15
contig_2730	1336	53
contig_2731	5532	35
contig_2732	2506	16
contig_2733	3569	19
contig_2734	1641	31
contig_2735	2342	52
contig_2736	7900	6
contig_2737	889	49
contig_2738	661	48
contig_274	693	64
contig_2740	5073	49
contig_2741	2955	13
contig_2742	2786	9
contig_2743	1803	9
contig_2744	1969	9
contig_2745	2319	23
contig_2746	6526	48
contig_2747	590	45
contig_2748	781	55
contig_2749	533	44
contig_275	2333	321
contig_2750	506	3
contig_2751	2042	26
contig_2752	5897	21
contig_2753	2865	12
contig_2754	2590	20
contig_2755	559	60
contig_2756	7252	20
contig_2757	1763	19
contig_2758	1416	21
contig_2759	6596	20
contig_276	1475	160
contig_2760	2386	11
contig_2763	10644	43
contig_2765	3434	39
contig_2766	740	68
contig_2767	5065	7
contig_2768	2501	15
contig_2769	3039	11
contig_277	842	87
contig_2770	2067	19
contig_2771	3819	8
contig_2772	2958	33
contig_2773	1702	27
contig_2774	1529	21
contig_2775	2546	11
contig_2776	1977	20
contig_2778	1818	26
contig_2779	2114	20
contig_278	809	32
contig_2780	3225	28
contig_2781	2663	19
contig_2782	1326	21
contig_2783	6441	9
contig_2784	1679	24
contig_2785	1416	24
contig_2786	1681	46
contig_2789	841	17
contig_279	511	123
contig_2790	6328	17
contig_2791	2569	27
contig_2792	2956	6
contig_2793	1647	48
contig_2794	3217	364
contig_2795	2611	16
contig_2796	6178	63
contig_2797	5277	12
contig_28	4552	8
contig_280	593	415
contig_2800	4600	22
contig_2801	7197	17
contig_2802	2355	20
contig_2803	1873	59
contig_2804	4220	29
contig_2805	2997	42
contig_2806	2251	46
contig_2807	1842	19
contig_2808	1541	18
contig_2809	4233	17
contig_281	3870	175
contig_2810	3848	5
contig_2811	2466	19
contig_2812	7976	15
contig_2813	4157	6
contig_2814	807	19
contig_2815	3910	18
contig_2816	4735	59
contig_2817	2483	30
contig_2818	2243	37
contig_2819	2206	6
contig_282	2630	30
contig_2820	2308	16
contig_2821	3348	8
contig_2822	589	16
contig_2823	1491	21
contig_2824	4278	26
contig_2825	1761	36
contig_2827	2759	20
contig_2828	2308	20
contig_2829	3865	40
contig_283	6022	29
contig_2830	4471	28
contig_2831	745	155
contig_2832	567	97
contig_2833	2180	80
contig_2834	2854	40
contig_2835	2237	20
contig_2836	3600	49
contig_2837	4228	44
contig_2838	5264	66
contig_2839	1426	11
contig_284	2684	67
contig_2840	1047	223
contig_2841	3948	16
contig_2842	4754	89
contig_2843	2103	23
contig_2844	2437	18
contig_2845	4379	20
contig_2846	8890	42
contig_2848	3628	38
contig_2849	4996	27
contig_285	1770	18
contig_2850	2436	20
contig_2851	1973	28
contig_2852	2092	14
contig_2853	8535	27
contig_2854	1390	18
contig_2855	3229	17
contig_2856	2666	13
contig_2857	2472	30
contig_2858	4360	21
contig_2859	1348	20
contig_286	3314	6
contig_2860	2327	20
contig_2861	4821	22
contig_2862	688	41
contig_2863	1518	36
contig_2864	3821	8
contig_2865	2298	15
contig_2866	1772	19
contig_2867	1995	59
contig_2868	1228	56
contig_2869	595	84
contig_287	1897	28
contig_2870	738	36
contig_2871	740	47
contig_2872	683	7
contig_2873	3699	37
contig_2874	4251	9
contig_2875	8122	31
contig_2877	5410	38
contig_2878	3451	28
contig_2880	1619	17
contig_2881	3155	20
contig_2882	1154	10
contig_2884	2145	15
contig_2886	2167	38
contig_2888	3912	14
contig_2889	2483	14
contig_289	803	85
contig_2891	4914	24
contig_2892	1254	19
contig_2893	7010	20
contig_2894	3048	20
contig_2895	2031	14
contig_2896	1170	16
contig_2898	6259	11
contig_2899	1930	34
contig_29	2651	10
contig_290	7704	28
contig_2901	6739	31
contig_2902	577	4
contig_2903	589	21
contig_2904	2965	21
contig_2905	4484	39
contig_2906	6949	16
contig_2907	5022	17
contig_2908	2923	9
contig_2909	1571	20
contig_291	882	33
contig_2910	1535	15
contig_2911	2496	17
contig_2912	1230	7
contig_2913	2269	22
contig_2914	2377	19
contig_2915	2524	15
contig_2916	855	66
contig_2917	1298	4
contig_2918	1248	19
contig_2919	2383	20
contig_292	1319	19
contig_2920	6661	19
contig_2921	2311	16
contig_2922	2191	34
contig_2923	2600	32
contig_2924	4240	13
contig_2925	3336	14
contig_2926	2400	26
contig_2927	1383	8
contig_2928	3470	14
contig_2929	2242	17
contig_293	5642	11
contig_2930	3043	12
contig_2931	3223	156
contig_2932	917	16
contig_2933	2211	18
contig_2934	2435	20
contig_2935	4102	29
contig_2936	827	21
contig_2937	572	51
contig_2938	506	8
contig_2939	519	59
contig_294	1923	563
contig_2940	523	31
contig_2941	944	20
contig_2942	1149	9
contig_2943	428	3
contig_2944	442	13
contig_2945	615	5
contig_2946	1591	46
contig_2947	1613	19
contig_2948	3183	31
contig_2949	2090	20
contig_295	1137	14
contig_2950	1574	18
contig_2951	1082	54
contig_2952	7370	22
contig_2953	1115	20
contig_2954	1013	23
contig_2955	1213	16
contig_2956	1931	40
contig_2957	2180	12
contig_2958	1676	17
contig_2959	2730	15
contig_296	1593	20
contig_2960	1072	109
contig_2961	1747	20
contig_2962	2087	19
contig_2963	2381	17
contig_2964	1731	17
contig_2965	2538	15
contig_2966	2735	11
contig_2967	4847	14
contig_2968	5148	58
contig_2969	6175	23
contig_297	1709	66
contig_2970	2681	18
contig_2971	1319	18
contig_2972	1182	18
contig_2973	2675	17
contig_2974	1992	18
contig_2975	2034	16
contig_2976	2956	20
contig_2977	2006	20
contig_2978	1815	19
contig_2979	3851	15
contig_298	3077	22
contig_2980	2351	27
contig_2981	4013	20
contig_2982	3010	17
contig_2983	4396	11
contig_2984	2416	11
contig_2985	1662	21
contig_2986	3088	28
contig_2987	1031	193
contig_2988	537	52
contig_2989	537	31
contig_299	1114	95
contig_2992	858	139
contig_2993	849	20
contig_2994	4102	47
contig_2995	4370	25
contig_2996	3168	17
contig_2997	5419	9
contig_2998	3036	15
contig_2999	1841	14
contig_3	2240	42
contig_30	2029	13
contig_300	540	50
contig_3000	1822	27
contig_3001	3621	28
contig_3002	2541	18
contig_3003	2014	11
contig_3004	2887	18
contig_3005	2168	10
contig_3006	4155	70
contig_3007	1738	35
contig_3008	2542	21
contig_3009	2070	6
contig_301	520	65
contig_3010	1742	17
contig_3011	2360	167
contig_3012	2367	13
contig_3013	3510	29
contig_3014	6127	19
contig_3015	5109	43
contig_3016	2384	28
contig_3017	4287	10
contig_3018	2869	12
contig_3019	3445	20
contig_302	1062	36
contig_3020	3222	50
contig_3021	1172	12
contig_3022	2554	10
contig_3023	1893	19
contig_3024	3215	16
contig_3025	1421	17
contig_3026	2100	18
contig_3027	2778	20
contig_3028	2275	8
contig_3029	2422	4
contig_303	2236	30
contig_3031	5383	86
contig_3032	2262	7
contig_3033	1518	21
contig_3036	3122	20
contig_3037	473	6
contig_3038	1188	11
contig_3039	3033	39
contig_304	2830	9
contig_3040	3477	19
contig_3041	2491	16
contig_3042	3422	9
contig_3043	3108	10
contig_3044	8813	18
contig_3045	7406	21
contig_3046	2642	20
contig_3047	1420	21
contig_3048	1991	14
contig_3049	1948	15
contig_3050	4705	10
contig_3051	2882	25
contig_3052	8006	15
contig_3053	4777	3
contig_3054	3152	48
contig_3055	5061	21
contig_3056	2963	10
contig_3057	2247	18
contig_3058	1253	9
contig_3059	2757	20
contig_3060	2780	18
contig_3061	1991	25
contig_3062	7544	6
contig_3063	2424	78
contig_3064	2386	20
contig_3065	4979	50
contig_3066	1269	39
contig_3067	1943	21
contig_3068	2009	57
contig_3069	6566	23
contig_3070	4767	20
contig_3071	5156	46
contig_3072	1358	18
contig_3073	2000	28
contig_3074	4244	9
contig_3075	1361	33
contig_3076	2402	36
contig_3077	6062	21
contig_3078	2747	9
contig_3079	3347	20
contig_3080	2801	42
contig_3081	3913	20
contig_3082	2418	15
contig_3083	4012	15
contig_3084	4148	92
contig_3085	3203	20
contig_3086	554	140
contig_3087	745	65
contig_3088	740	18
contig_3089	935	58
contig_309	3549	34
contig_3090	530	54
contig_3091	1272	69
contig_3092	1110	13
contig_3093	2504	9
contig_3094	1213	13
contig_3095	719	57
contig_3096	591	107
contig_3097	755	14
contig_3098	555	78
contig_3099	471	72
contig_31	2978	11
contig_3100	1553	42
contig_3101	2643	33
contig_3102	2614	20
contig_3103	5300	37
contig_3104	5921	24
contig_3105	3188	19
contig_3106	2583	20
contig_3107	3591	9
contig_3108	2491	40
contig_3109	3185	10
contig_311	2947	71
contig_3110	4729	16
contig_3111	3725	36
contig_3112	5433	14
contig_3113	659	258
contig_3114	566	345
contig_3115	566	31
contig_3116	968	126
contig_3117	729	182
contig_3118	587	3
contig_3119	260	79
contig_312	586	16
contig_3120	1144	165
contig_3121	4899	19
contig_3122	2725	20
contig_3123	4019	21
contig_3124	2901	29
contig_3126	1539	42
contig_3127	2926	19
contig_3128	1601	5
contig_3129	4620	9
contig_313	3365	24
contig_3130	4265	32
contig_3133	1931	29
contig_3134	1260	21
contig_3135	2621	23
contig_3136	3885	47
contig_3137	772	7
contig_3138	4077	11
contig_3139	4471	20
contig_314	8447	20
contig_3140	2802	20
contig_3141	1410	11
contig_3142	2368	20
contig_3143	2807	20
contig_3144	1344	4
contig_3145	4916	35
contig_3146	2412	15
contig_3147	4152	27
contig_3148	6547	12
contig_3149	1611	52
contig_315	2470	17
contig_3150	4467	15
contig_3151	2564	6
contig_3152	2093	12
contig_3153	2504	14
contig_3154	2225	35
contig_3155	2480	15
contig_3156	4685	21
contig_3157	1690	20
contig_3158	2372	19
contig_3159	2892	21
contig_316	3039	20
contig_3161	1081	248
contig_3162	704	34
contig_3163	633	20
contig_3164	700	21
contig_3165	671	106
contig_3166	416	6
contig_3167	1001	87
contig_3168	376	5
contig_3169	1050	85
contig_3170	760	19
contig_3171	3205	53
contig_3172	1418	61
contig_3173	5312	21
contig_3174	698	30
contig_3175	603	48
contig_3176	1091	41
contig_3177	534	9
contig_3178	1152	30
contig_3179	861	9
contig_318	1620	15
contig_3180	722	14
contig_3181	4394	18
contig_3182	2358	19
contig_3183	2115	19
contig_3184	2948	13
contig_3185	3101	15
contig_3186	1523	21
contig_3187	2021	13
contig_3188	6492	20
contig_3189	3208	40
contig_319	2377	33
contig_3190	2175	7
contig_3191	4513	14
contig_3192	2497	12
contig_3193	1313	20
contig_3194	1846	20
contig_3195	1295	315
contig_3196	1122	20
contig_3197	2472	22
contig_3198	2881	28
contig_3199	2719	20
contig_32	2781	20
contig_320	825	20
contig_3201	1899	16
contig_3202	3630	10
contig_3203	1625	21
contig_3204	3273	71
contig_3205	2925	12
contig_3206	765	4
contig_3207	5839	42
contig_3208	1694	40
contig_3209	549	54
contig_321	1422	12
contig_3210	2101	18
contig_3211	1140	11
contig_3212	2221	19
contig_3213	2300	8
contig_3214	1951	21
contig_3215	1543	11
contig_3216	1259	76
contig_3217	2691	37
contig_3218	1372	57
contig_3219	5628	16
contig_3220	2923	18
contig_3221	2071	40
contig_3222	6618	53
contig_3223	804	94
contig_3224	626	148
contig_3225	577	12
contig_3226	3781	38
contig_3227	1139	199
contig_3228	1348	33
contig_3229	3664	20
contig_3230	4349	6
contig_3231	7850	12
contig_3232	1879	16
contig_3233	5065	9
contig_3234	2609	10
contig_3235	5262	17
contig_3236	5966	4
contig_3238	6882	32
contig_3239	3673	9
contig_3240	2092	21
contig_3241	5185	33
contig_3242	2361	9
contig_3243	3096	18
contig_3244	1928	47
contig_3245	1811	9
contig_3246	2264	18
contig_3247	623	11
contig_3249	2361	16
contig_325	2682	20
contig_3250	509	12
contig_3252	2734	20
contig_3253	3738	20
contig_3254	2597	28
contig_3255	2761	37
contig_3257	500	20
contig_3258	5290	12
contig_3259	1247	17
contig_326	538	15
contig_3260	712	17
contig_3261	905	15
contig_3262	2047	11
contig_3263	566	22
contig_3264	1143	115
contig_3267	2749	20
contig_3268	3928	30
contig_3269	2343	6
contig_3270	1889	16
contig_3271	4971	20
contig_3272	2822	28
contig_3273	555	117
contig_3274	1388	65
contig_3275	511	77
contig_3276	577	100
contig_3277	1028	79
contig_3278	524	51
contig_3279	1348	12
contig_328	2113	17
contig_3280	1405	36
contig_3281	1018	7
contig_3282	1847	14
contig_3283	3144	12
contig_3284	3854	20
contig_3285	703	263
contig_3286	540	292
contig_3287	587	215
contig_3288	3231	74
contig_3289	6130	64
contig_329	1549	12
contig_3290	5790	19
contig_3291	1161	7
contig_3292	2051	17
contig_3293	1867	20
contig_3294	2672	31
contig_3295	1536	24
contig_3296	4080	75
contig_3297	2363	15
contig_3298	1859	9
contig_3299	3858	10
contig_33	2165	28
contig_3300	2828	28
contig_3301	1838	40
contig_3303	5288	6
contig_3304	9179	8
contig_3305	2359	28
contig_3306	2985	17
contig_3307	2094	20
contig_3308	2438	26
contig_3309	3952	16
contig_3310	2885	16
contig_3311	3209	16
contig_3312	1080	18
contig_3313	3794	6
contig_3314	3812	44
contig_3315	1878	14
contig_3316	2382	20
contig_3317	2231	19
contig_3318	3042	22
contig_3319	6559	32
contig_3320	3922	32
contig_3321	634	49
contig_3322	4729	21
contig_3323	1383	48
contig_3324	4647	17
contig_3325	525	189
contig_3326	530	161
contig_3327	1138	163
contig_3328	1497	18
contig_3329	539	16
contig_333	554	25
contig_3330	1091	26
contig_3331	4791	40
contig_3332	1892	19
contig_3333	1766	9
contig_3334	2544	27
contig_3335	2560	18
contig_3336	2942	12
contig_3337	3390	21
contig_3338	3398	13
contig_3339	665	46
contig_334	557	77
contig_3340	2390	43
contig_3341	5666	21
contig_3342	2252	47
contig_3343	2996	27
contig_3344	3283	20
contig_3345	4210	5
contig_3346	3623	28
contig_3347	2496	8
contig_3348	3824	15
contig_3349	3613	20
contig_335	2024	20
contig_3350	3604	20
contig_3351	1702	23
contig_3352	1062	11
contig_3353	8168	18
contig_3354	1553	97
contig_3355	670	64
contig_3356	566	20
contig_3357	586	57
contig_3358	581	35
contig_336	1397	26
contig_3360	937	49
contig_3361	3105	25
contig_3362	1892	81
contig_3363	1884	26
contig_3364	1475	6
contig_3365	2591	9
contig_3366	2619	65
contig_3368	2083	19
contig_3369	3102	17
contig_3371	1085	15
contig_3372	8339	15
contig_3373	1923	18
contig_3374	7452	31
contig_3378	585	35
contig_338	5637	65
contig_3381	492	9
contig_3382	2660	20
contig_3383	7030	66
contig_3384	2448	245
contig_3385	1410	4
contig_3386	2260	13
contig_3387	2442	16
contig_3388	1070	20
contig_3389	10070	45
contig_339	4436	29
contig_3390	3625	81
contig_3391	3100	66
contig_3392	1253	22
contig_3393	2708	8
contig_3394	4744	26
contig_3395	1787	34
contig_3396	1153	10
contig_3397	5329	15
contig_3398	414	29
contig_3399	434	18
contig_34	3319	14
contig_340	3236	12
contig_3400	2235	21
contig_3401	2280	37
contig_3402	2925	34
contig_3404	2782	42
contig_3405	5167	20
contig_3406	2400	19
contig_3407	1648	21
contig_3408	2647	25
contig_3409	1432	20
contig_341	4070	7
contig_3410	1927	27
contig_3411	10114	185
contig_3412	5971	47
contig_3413	1059	22
contig_3414	1589	12
contig_3415	1977	15
contig_3416	541	10
contig_3418	4640	20
contig_3419	1041	61
contig_342	2801	13
contig_3420	1328	35
contig_3421	695	8
contig_3422	2527	12
contig_3423	1731	29
contig_3425	2342	13
contig_3426	1563	9
contig_3427	2015	18
contig_3428	1968	29
contig_3429	5221	49
contig_343	347	44
contig_3430	2519	20
contig_3431	2898	11
contig_3432	6141	61
contig_3433	1646	11
contig_3434	2292	21
contig_3435	2665	18
contig_3436	2324	22
contig_3437	5144	15
contig_3438	3814	18
contig_3439	3874	15
contig_344	5493	14
contig_3440	1028	93
contig_3441	1893	123
contig_3443	2510	34
contig_3444	4592	25
contig_3445	5003	14
contig_3446	2271	19
contig_3447	3134	17
contig_3448	5522	9
contig_3449	2054	23
contig_345	5058	11
contig_3450	8300	15
contig_3451	3583	23
contig_3452	2011	11
contig_3453	2284	28
contig_3454	2035	18
contig_3455	1812	3
contig_3456	4193	9
contig_3457	5116	21
contig_3458	3507	21
contig_3459	2457	65
contig_346	7698	18
contig_3461	5356	47
contig_3462	2203	10
contig_3463	2368	28
contig_3464	12390	12
contig_3465	1522	17
contig_3466	1150	91
contig_3467	6270	17
contig_3468	2044	18
contig_347	1637	35
contig_3470	1818	40
contig_3471	676	93
contig_3472	3929	30
contig_3473	1269	34
contig_3474	1709	5
contig_3475	2346	7
contig_3476	2070	25
contig_3477	1761	19
contig_3478	5380	23
contig_3479	2480	23
contig_348	2885	26
contig_3480	5270	20
contig_3481	4152	19
contig_3482	3295	45
contig_3483	3028	13
contig_3484	1482	9
contig_3485	6564	29
contig_3486	1149	61
contig_3487	1059	95
contig_3488	1246	30
contig_3489	532	48
contig_349	4789	9
contig_3490	1807	20
contig_3491	1701	28
contig_3492	2367	20
contig_3493	7796	25
contig_3494	3577	20
contig_3495	2628	9
contig_3496	4249	7
contig_3497	9493	12
contig_3498	7512	39
contig_3499	5721	16
contig_35	2691	30
contig_350	4153	26
contig_3500	4183	43
contig_3501	1240	99
contig_3503	3832	20
contig_3504	1689	16
contig_3507	6420	33
contig_3508	1512	16
contig_3509	1675	9
contig_351	3255	16
contig_3510	1404	19
contig_3511	2192	166
contig_3512	2148	6
contig_3513	2719	14
contig_3514	2286	14
contig_3515	2436	18
contig_3516	1503	29
contig_3517	553	42
contig_3518	734	17
contig_3519	714	21
contig_3520	561	46
contig_3521	6147	21
contig_3522	2098	26
contig_3523	2005	16
contig_3524	2430	15
contig_3525	2182	16
contig_3526	3596	26
contig_3527	2484	9
contig_353	698	8
contig_3531	1256	11
contig_3532	5775	86
contig_3534	3644	20
contig_3536	7756	34
contig_3537	3529	34
contig_3539	1997	29
contig_354	791	8
contig_3540	3837	13
contig_3541	2703	44
contig_3542	1051	5
contig_3543	3408	121
contig_3544	3819	48
contig_3545	934	39
contig_3546	2136	74
contig_3547	1810	92
contig_3548	1060	63
contig_355	1267	80
contig_3550	1377	80
contig_3552	1008	46
contig_3553	118	5
contig_3554	2361	7
contig_3556	5605	20
contig_3558	2577	86
contig_3559	1257	68
contig_3560	5115	20
contig_3561	13258	23
contig_3562	13220	22
contig_3563	2123	5
contig_3564	1762	17
contig_3565	2149	30
contig_3566	7107	7
contig_3567	2116	3
contig_3568	4814	10
contig_3569	3021	17
contig_357	616	66
contig_3570	4653	28
contig_3571	2035	30
contig_3572	2210	18
contig_3573	2503	21
contig_3574	8128	5
contig_3575	4537	13
contig_3576	4924	46
contig_3577	2225	13
contig_3578	7857	15
contig_3579	5567	12
contig_358	3930	20
contig_3580	8933	20
contig_3581	3331	20
contig_3582	2974	31
contig_3584	2704	26
contig_3585	1522	36
contig_3586	1676	36
contig_3587	3670	33
contig_3588	3306	9
contig_3589	1160	17
contig_359	1911	6
contig_3591	8003	38
contig_3592	517	116
contig_3593	525	215
contig_3594	2397	40
contig_3595	1129	146
contig_3596	549	39
contig_3597	1057	82
contig_3598	6845	16
contig_3599	3837	19
contig_36	3079	34
contig_3600	3201	18
contig_3601	2676	19
contig_3602	3006	43
contig_3603	6052	21
contig_3604	845	170
contig_3605	1936	21
contig_3606	607	5
contig_3607	12841	22
contig_3609	5932	15
contig_361	2399	103
contig_3610	5115	28
contig_3611	2467	43
contig_3613	1976	29
contig_3614	2359	16
contig_3615	2117	32
contig_3616	1954	20
contig_3617	1431	26
contig_3618	7245	22
contig_3619	2244	20
contig_3620	1742	13
contig_3621	3948	28
contig_3622	694	11
contig_3623	537	87
contig_3624	622	8
contig_3625	2140	22
contig_3626	4340	34
contig_3627	3584	20
contig_3628	3286	19
contig_3629	5815	23
contig_363	6635	20
contig_3630	638	188
contig_3631	573	39
contig_3632	548	60
contig_3633	558	161
contig_3634	621	79
contig_3635	1009	127
contig_3636	575	5
contig_3637	3194	11
contig_3638	2341	124
contig_364	1340	18
contig_3640	915	27
contig_3641	4790	18
contig_3642	1468	9
