#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_4067	10305	15	N	N	1	left	*	15837,4067,-4068
contig_4069	2431	3	N	N	1	both	*	4069
contig_4070	6952	4	N	N	1	both	*	4070
contig_4071	2201	7	N	N	1	both	*	4071
contig_4072	1251	3	N	N	1	both	*	4072
contig_4073	2356	3	N	N	1	both	*	4073
contig_4074	4394	3	N	N	1	both	*	4074
contig_4075	2754	8	N	N	1	both	*	4075
contig_4076	9518	3	N	N	1	both	*	4076
contig_4077	4866	3	N	N	1	both	*	4077
contig_4089	11786	86	N	N	8	none	*	4081,4082,4082,-4086,-4082,-4081,-4080,-4079,4080,4081,4082,4086,4089,-8211,-8211
contig_4092	7557	5	N	N	1	both	*	4091,4092,-4091
contig_4096	15966	32	N	N	3	none	*	4093,4093,-4094,4094,-4093,-4093,4096,-13489
contig_4097	2371	3	N	N	1	both	*	4097
contig_4098	1129	36	N	N	3	both	*	4098
contig_4101	1291	7	N	N	1	both	*	4101
contig_4102	6582	13	Y	N	1	none	*	4102
contig_4103	6010	7	N	N	1	both	*	4103
contig_4106	2566	7	N	N	1	both	*	4106
contig_4107	3006	3	N	N	1	both	*	4107
contig_4108	3165	13	N	N	1	both	*	4108
contig_4112	4320	27	N	N	2	both	*	4112
contig_4113	1837	18	N	N	2	both	*	4113
contig_4115	1382	22	N	N	2	both	*	4115
contig_4116	5934	3	N	N	1	both	*	4116
contig_4117	1644	3	N	N	1	both	*	4117
contig_4118	9684	9	N	N	1	left	*	4118,4120
contig_4119	1843	4	N	N	1	both	*	4119
contig_4121	2042	4	N	N	1	both	*	4121
contig_4122	2420	3	N	N	1	both	*	4122
contig_4123	2235	6	N	N	1	both	*	4123
contig_4124	2213	3	N	N	1	both	*	4124
contig_4126	6762	3	N	N	1	none	*	4126,-4125,-15602,-1607,1608,-1605,-1604
contig_4127	4624	6	N	N	1	none	*	4127,-4125,-15602
contig_4128	3069	10	N	N	1	both	*	4128
contig_4129	1404	8	N	N	1	both	*	4129
contig_4130	1244	12	N	N	1	both	*	4130
contig_4131	3950	5	N	N	1	both	*	4131
contig_4132	1020	6	N	N	1	both	*	4132
contig_4133	2278	5	N	N	1	both	*	4133
contig_4135	3417	6	N	N	1	none	*	-10089,4135,10090
contig_4138	4245	18	N	N	2	none	*	4136,4138,-4137,-4136
contig_4141	8240	93	N	N	8	none	*	-4139,4140,-4140,4139,4141,4142,-4145,4143,4148,-4817
contig_4149	1159	11	N	N	1	both	*	4149
contig_4151	968	16	N	N	1	both	*	4151
contig_4153	3021	4	N	N	1	both	*	4153
contig_4155	550	18	N	N	2	both	*	4155
contig_4156	6836	12	N	N	1	both	*	4156
contig_4157	5555	3	N	N	1	both	*	4157
contig_4158	5535	6	N	N	1	both	*	4158
contig_4162	2019	7	N	N	1	none	*	4162,-5996,-4160
contig_4164	4483	7	N	N	1	none	*	4163,4164,11818
contig_4165	4810	3	N	N	1	both	*	4165
contig_4167	13356	40	N	N	4	none	*	4168,4167,4170,13791,13794,-13793,-13791,-4170
contig_4171	2693	3	N	N	1	both	*	4171
contig_4173	4649	7	N	N	1	both	*	4173
contig_4174	1078	4	N	N	1	both	*	4174
contig_4175	3196	4	N	N	1	both	*	4175
contig_4176	2507	4	N	N	1	both	*	4176
contig_4177	4191	7	N	N	1	both	*	4177
contig_4179	2605	4	N	N	1	both	*	4179
contig_4180	2198	4	N	N	1	both	*	4180
contig_4181	1980	10	N	N	1	both	*	4181
contig_4182	5412	3	N	N	1	both	*	4182
contig_4183	3273	8	N	N	1	both	*	4183
contig_4184	1437	4	N	N	1	both	*	4184
contig_4185	2442	3	N	N	1	both	*	4185
contig_4186	8889	5	N	N	1	both	*	4186
contig_4187	3977	3	N	N	1	both	*	4187
contig_4188	6057	7	Y	N	1	none	*	4188
contig_4189	7303	3	N	N	1	both	*	4189
contig_4191	7445	14	N	N	1	both	*	-4190,4191,-4194,-4193
contig_4192	1859	6	N	N	1	both	*	4192
contig_4195	2496	7	N	N	1	both	*	4195
contig_4196	2308	3	N	N	1	both	*	4196
contig_4197	3166	3	N	N	1	both	*	4197
contig_4198	2112	5	N	N	1	both	*	4198
contig_4199	3333	43	N	N	4	both	*	4199
contig_4200	572	88	N	N	8	both	*	4200
contig_4201	2828	15	N	N	1	both	*	4201
contig_4202	1605	6	N	N	1	both	*	4202
contig_4205	11833	17	N	N	2	left	*	-4204,-4203,-4204,-4203,-4204,-4203,4205,4206,4206,-4206,-4206,-4206,4206
contig_4208	641	15	N	N	1	both	*	4208
contig_4209	918	37	N	N	3	both	*	4209
contig_4212	4764	8	N	N	1	none	*	4211,4215,4212,-4211
contig_4214	3224	10	N	N	1	left	*	4214,-4217
contig_4218	5643	9	N	N	1	both	*	-4219,-4219,4218,4219
contig_4220	1276	22	N	N	2	both	*	4220
contig_4226	2794	4	N	N	1	both	*	4226
contig_4228	1480	7	N	N	1	both	*	4228
contig_4230	1803	10	N	N	1	both	*	4230
contig_4231	1328	14	N	N	1	both	*	4231
contig_4232	4426	5	N	N	1	both	*	4232
contig_4233	16814	19	N	N	2	none	*	-12534,4233,12533,-12533,12533,-12533
contig_4237	4878	10	N	N	1	none	*	4237,4234,4236,-4236,-4234
contig_4240	1036	13	N	N	1	both	*	4240
contig_4241	1625	8	N	N	1	both	*	4241
contig_4243	5170	3	N	N	1	both	*	15850,4243,-15850
contig_4244	1073	3	N	N	1	both	*	4244
contig_4246	8457	8	N	N	1	none	*	4245,-4247,4247,-4245,4246,4245
contig_4248	1125	15	N	N	1	both	*	4248
contig_4249	3726	4	N	N	1	both	*	4249
contig_4250	4271	4	N	N	1	both	*	4250
contig_4251	6851	5	N	N	1	both	*	4251
contig_4253	8762	20	N	N	2	right	*	4252,4256,-4254,4253,-15852
contig_4255	1311	8	N	N	1	both	*	4255
contig_4257	3583	8	N	N	1	both	*	4257
contig_4258	1508	4	N	N	1	both	*	4258
contig_4259	546	77	N	N	7	both	*	4259
contig_4260	558	7	N	N	1	both	*	4260
contig_4262	17708	9	N	N	1	both	*	4262
contig_4264	2399	4	N	N	1	both	*	4264
contig_4265	1177	4	N	N	1	both	*	4265
contig_4266	5120	8	N	N	1	both	*	4266
contig_4267	1684	10	N	N	1	both	*	4267
contig_4268	2465	3	N	N	1	both	*	4268
contig_4269	1727	3	N	N	1	both	*	4269
contig_4270	1169	44	N	N	4	both	*	4270
contig_4273	4937	5	N	N	1	both	*	4273
contig_4274	1980	7	N	N	1	both	*	4274
contig_4275	1957	9	N	N	1	both	*	4275
contig_4277	4352	22	N	N	2	both	*	4277
contig_4278	2428	3	N	N	1	both	*	4278
contig_4279	1800	4	N	N	1	both	*	4279
contig_4280	2729	7	N	N	1	both	*	4280
contig_4281	7850	20	Y	N	2	none	*	4281
contig_4282	1164	0	N	N	1	both	*	4282
contig_4284	1387	37	N	N	3	both	*	4284
contig_4285	5059	58	N	N	5	none	*	4283,-4283,4285,-4288,4288
contig_4286	1664	18	N	N	2	both	*	4286
contig_4287	5862	11	N	N	1	both	*	-4290,4287,4290
contig_4289	3204	5	N	N	1	both	*	4289
contig_4293	3887	27	N	N	2	none	*	4293,-4291,4291
contig_4294	5770	24	N	N	2	both	*	4294
contig_4299	6397	6	N	N	1	both	*	4297,4296,4296,4298,4299,-4298,-4296,-4296
contig_4300	6151	10	N	N	1	both	*	4296,4296,4296,4296,4300,-4296,-4296,-4296
contig_4301	2807	4	N	N	1	both	*	4301
contig_4306	2008	16	N	N	1	both	*	4306
contig_4307	2141	5	N	N	1	both	*	4307
contig_4308	3111	5	N	N	1	none	*	-4302,4302,4308,13810,-4309
contig_4310	1072	3	N	N	1	both	*	4310
contig_4311	7806	23	N	N	2	none	*	4302,4303,4311,13811
contig_4312	5225	3	N	N	1	both	*	4312
contig_4315	6326	6	N	N	1	both	*	4315
contig_4317	19460	7	N	N	1	both	*	4317
contig_4318	4959	3	N	N	1	both	*	4318
contig_4319	12264	5	N	N	1	both	*	4319
contig_4320	2425	3	N	N	1	both	*	4320
contig_4321	2777	3	N	N	1	both	*	4321
contig_4324	10360	5	N	N	1	both	*	15856,4322,4323,4323,4322,4324,-4323,-4323,-4322,-15856
contig_4325	3168	7	N	N	1	both	*	4325
contig_4326	2374	4	N	N	1	both	*	4326
contig_4328	5080	4	N	N	1	both	*	4328
contig_4329	2915	4	N	N	1	right	*	-4332,4329
contig_4330	1860	5	N	N	1	both	*	4330
contig_4331	2581	4	N	N	1	both	*	4331
contig_4333	2525	3	N	N	1	both	*	4333
contig_4334	3067	4	N	N	1	both	*	4334
contig_4335	6242	17	N	N	2	both	*	4335
contig_4336	5462	12	N	N	1	both	*	4336
contig_4337	2575	4	N	N	1	both	*	4337
contig_4338	1220	10	N	N	1	both	*	4338
contig_4341	8766	3	N	N	1	both	*	15860,4341,-15860
contig_4342	2965	3	N	N	1	both	*	4342
contig_4343	11140	4	N	N	1	both	*	15861,4343,-15861
contig_4344	5622	6	N	N	1	both	*	4344
contig_4345	3492	3	N	N	1	both	*	4345
contig_4351	3378	5	N	N	1	right	*	4351,-15863
contig_4352	12272	6	N	N	1	both	*	4352
contig_4353	2088	19	N	N	2	both	*	4353
contig_4354	1191	5	N	N	1	both	*	4354
contig_4355	1621	9	N	N	1	both	*	4355
contig_4356	3293	6	N	N	1	both	*	4356
contig_4358	8864	22	Y	N	2	none	*	4358
contig_4359	2260	9	N	N	1	both	*	4359
contig_4360	2809	4	N	N	1	both	*	4360
contig_4361	4648	6	N	N	1	both	*	4361
contig_4362	2817	24	N	N	2	both	*	4362
contig_4363	1513	13	N	N	1	both	*	4363
contig_4364	2843	12	N	N	1	none	*	-4365,4364,4365
contig_4366	1882	3	N	N	1	both	*	4366
contig_4367	13606	16	N	N	1	left	*	-7365,-7365,4367,4371,4373,-4371
contig_4368	1579	4	N	N	1	both	*	4368
contig_4369	6288	8	Y	N	1	none	*	4369
contig_4370	2632	4	N	N	1	both	*	4370
contig_4374	1387	8	N	N	1	both	*	4374
contig_4375	6010	9	N	N	1	both	*	4375
contig_4376	3467	3	N	N	1	both	*	4376
contig_4378	8444	9	N	N	1	right	*	15865,4378,-11713,-4377
contig_4379	4129	5	N	N	1	both	*	4379
contig_4380	1983	8	N	N	1	both	*	4380
contig_4381	2365	8	N	N	1	both	*	4381
contig_4382	2747	5	N	N	1	both	*	4382
contig_4383	3336	17	N	N	2	both	*	4383
contig_4388	8739	27	N	N	2	both	*	4388
contig_4389	4839	6	N	N	1	both	*	4389
contig_4390	6917	4	N	N	1	both	*	4390
contig_4391	9484	23	N	N	2	right	*	-4386,4384,-4384,4386,-4386,4384,-4384,4386,4391,16721
contig_4392	1273	4	N	N	1	both	*	4392
contig_4393	1885	4	N	N	1	both	*	4393
contig_4394	5558	3	N	N	1	both	*	4394
contig_4395	4397	6	N	N	1	both	*	4395
contig_4398	2216	5	N	N	1	both	*	4398
contig_4399	9019	3	N	N	1	both	*	4399
contig_4400	2412	4	N	N	1	both	*	4400
contig_4403	9917	8	N	N	1	both	*	-4401,-4401,4403,7744
contig_4404	1829	3	N	N	1	both	*	4404
contig_4405	2229	3	N	N	1	both	*	4405
contig_4406	2530	3	N	N	1	both	*	4406
contig_4407	1320	8	N	N	1	both	*	4407
contig_4408	7090	3	N	N	1	both	*	4408
contig_4409	5685	6	N	N	1	both	*	4409
contig_4412	1513	12	N	N	1	both	*	4412
contig_4413	2977	5	N	N	1	both	*	4413
contig_4414	1608	3	N	N	1	both	*	4414
contig_4415	6452	3	N	N	1	both	*	4415
contig_4416	1272	5	N	N	1	both	*	4416
contig_4417	5751	14	N	N	1	both	*	-15869,4417,15869
contig_4418	2082	6	N	N	1	both	*	4418
contig_4419	2232	19	N	N	2	both	*	4419
contig_4421	5690	10	N	N	1	none	*	4422,4421,-4423,-4423,-4420
contig_4424	11524	19	N	N	2	right	*	4422,4420,4424,10385
contig_4425	8014	4	N	N	1	both	*	4425
contig_4432	3164	3	N	N	1	both	*	4432
contig_4434	5393	64	N	N	6	none	*	15870,4433,4434,-4436,4436
contig_4437	6331	4	N	N	1	both	*	4437
contig_4438	3521	8	N	N	1	right	*	4441,4438,4439,4440
contig_4442	3193	3	N	N	1	both	*	4442
contig_4443	2089	4	N	N	1	both	*	4443
contig_4449	8919	47	N	N	4	none	*	4444,4447,-4447,-4444,4449,-7709,7709
contig_4450	1157	19	N	N	2	both	*	4450
contig_4451	11863	14	N	N	1	both	*	4451
contig_4452	2374	10	N	N	1	both	*	4452
contig_4453	6214	3	N	N	1	both	*	4453
contig_4454	5554	4	N	N	1	both	*	4454
contig_4455	1137	16	N	N	1	both	*	4455
contig_4459	5726	3	N	N	1	both	*	4459
contig_4460	2212	3	N	N	1	both	*	4460
contig_4461	1971	4	N	N	1	both	*	4461
contig_4462	6472	8	Y	N	1	none	*	4462
contig_4464	5502	18	N	N	2	both	*	4464
contig_4466	2825	16	N	N	1	both	*	4466
contig_4467	2666	3	N	N	1	both	*	4467
contig_4468	16623	25	N	N	2	both	*	4468
contig_4469	765	1	N	N	1	both	*	4469
contig_4475	2371	10	N	N	1	both	*	4475
contig_4476	4489	4	N	N	1	both	*	4476
contig_4477	2367	4	N	N	1	both	*	4477
contig_4479	2121	3	N	N	1	both	*	4479
contig_4480	3031	7	N	N	1	both	*	4480
contig_4481	7020	32	Y	N	3	none	*	4481
contig_4482	1383	33	N	N	3	both	*	4482
contig_4483	667	10	N	N	1	both	*	4483
contig_4485	592	4	N	N	1	both	*	4485
contig_4486	10755	10	N	N	1	both	*	4486
contig_4487	1481	4	N	N	1	both	*	4487
contig_4488	6345	5	N	N	1	both	*	4488
contig_4489	1670	5	N	N	1	both	*	4489
contig_4491	1058	10	N	N	1	both	*	4491
contig_4492	1507	14	N	N	1	both	*	4492
contig_4493	5671	5	N	N	1	both	*	15878,4493,-15878
contig_4494	5340	7	N	N	1	none	*	-4496,4494,4496
contig_4495	4907	6	N	N	1	none	*	4495,4496
contig_4499	644	11	N	N	1	both	*	4499
contig_4500	1041	5	N	N	1	both	*	4500
contig_4502	3696	6	N	N	1	both	*	4502
contig_4503	1887	3	N	N	1	both	*	4503
contig_4504	8175	18	N	N	2	none	*	-9886,4504,-4508,4509,9886
contig_4510	1011	7	N	N	1	both	*	4510
contig_4511	1767	3	N	N	1	both	*	4511
contig_4512	4414	3	N	N	1	both	*	4512
contig_4513	1370	3	N	N	1	both	*	4513
contig_4514	2990	6	N	N	1	both	*	4514
contig_4515	2497	8	N	N	1	both	*	4515
contig_4516	4275	5	N	N	1	both	*	4516
contig_4517	5389	4	N	N	1	both	*	4517
contig_4518	5272	4	N	N	1	both	*	15880,4518,-15880
contig_4519	1107	8	N	N	1	both	*	4519
contig_4520	1245	3	N	N	1	both	*	4520
contig_4521	1274	3	N	N	1	both	*	4521
contig_4522	2583	5	N	N	1	both	*	4522
contig_4523	2430	3	N	N	1	both	*	4523
contig_4524	3888	9	N	N	1	both	*	4524
contig_4525	1345	3	N	N	1	both	*	4525
contig_4526	1247	4	N	N	1	both	*	4526
contig_4530	2904	27	N	N	2	both	*	4530
contig_4532	1112	6	N	N	1	both	*	4532
contig_4534	4620	11	N	N	1	both	*	4534
contig_4535	5903	15	N	N	1	both	*	4535
contig_4536	9331	5	N	N	1	both	*	4533,4533,4533,4536,15885
contig_4537	2550	5	N	N	1	both	*	4537
contig_4538	680	31	N	N	3	both	*	4538
contig_4547	4471	26	N	N	2	both	*	4547
contig_4549	4065	8	N	N	1	both	*	4549
contig_4550	1644	36	N	N	3	both	*	4550
contig_4551	2245	3	N	N	1	both	*	4551
contig_4552	1124	25	N	N	2	both	*	4552
contig_4553	617	7	N	N	1	both	*	4553
contig_4554	2074	4	N	N	1	both	*	4554
contig_4555	1359	17	N	N	2	both	*	4555
contig_4556	1135	4	N	N	1	both	*	4556
contig_4557	1549	5	N	N	1	both	*	4557
contig_4558	2630	6	N	N	1	both	*	4558
contig_4559	4242	3	N	N	1	both	*	4559
contig_4560	7526	3	N	N	1	both	*	4560
contig_4562	6672	7	N	N	1	both	*	4561,4562,-4561
contig_4563	2599	15	N	N	1	both	*	4563
contig_4564	1419	3	N	N	1	both	*	4564
contig_4565	2315	5	N	N	1	both	*	4565
contig_4566	4159	4	N	N	1	both	*	4566
contig_4567	1897	4	N	N	1	both	*	4567
contig_4568	1879	10	N	N	1	both	*	4568
contig_4569	766	0	N	N	1	both	*	4569
contig_4570	10241	103	N	N	9	none	*	4574,4575,-4574,4570,4571,4572,4573
contig_4576	1247	16	N	N	1	both	*	4576
contig_4577	4701	3	N	N	1	both	*	4577
contig_4578	5043	10	N	N	1	both	*	4578
contig_4579	4031	19	N	N	2	both	*	4579
contig_4580	5919	6	N	N	1	both	*	4580
contig_4581	4594	31	N	N	3	both	*	4581
contig_4582	3883	5	N	N	1	both	*	4582
contig_4583	2456	3	N	N	1	both	*	4583
contig_4584	1373	19	N	N	2	both	*	4584
contig_4585	2133	15	N	N	1	both	*	4585
contig_4587	551	5	N	N	1	both	*	4587
contig_4589	5514	5	N	N	1	both	*	4589
contig_4590	1355	6	N	N	1	both	*	4590
contig_4591	3135	23	N	N	2	both	*	4591
contig_4592	3521	5	N	N	1	left	*	4592,-4593
contig_4594	6005	3	N	N	1	both	*	4594
contig_4595	2890	4	N	N	1	both	*	4595
contig_4596	2403	4	N	N	1	both	*	4596
contig_4597	3900	42	N	N	4	both	*	4597
contig_4599	6011	5	N	N	1	none	*	4598,4599,-4600,-4598
contig_4604	1303	32	N	N	3	both	*	4604
contig_4605	1259	20	N	N	2	both	*	4605
contig_4607	2216	3	N	N	1	both	*	4607
contig_4608	2173	4	N	N	1	both	*	4608
contig_4609	1482	5	N	N	1	both	*	4609
contig_4610	1934	6	N	N	1	both	*	4610
contig_4612	2780	3	N	N	1	both	*	4612
contig_4617	2594	3	N	N	1	both	*	4617
contig_4618	832	0	N	N	1	both	*	4618
contig_4619	1031	8	N	N	1	both	*	4619
contig_4621	1300	22	N	N	2	both	*	4621
contig_4623	1597	3	N	N	1	both	*	4623
contig_4624	1678	12	N	N	1	both	*	4624
contig_4626	4206	9	N	N	1	both	*	4626
contig_4627	3442	5	N	N	1	none	*	-4625,4627,4625
contig_4628	2825	3	N	N	1	both	*	4628
contig_4631	5344	65	N	N	6	none	*	-15895,4631,-4632,-4632
contig_4633	4215	3	N	N	1	both	*	4633
contig_4634	2097	4	N	N	1	both	*	4634
contig_4635	2717	9	N	N	1	both	*	4635
contig_4637	3233	3	N	N	1	none	*	4637,4636,-4639
contig_4638	1276	4	N	N	1	none	*	4638,4636
contig_4640	587	5	N	N	1	both	*	4640
contig_4642	3641	3	N	N	1	both	*	4642
contig_4643	3661	9	N	N	1	both	*	4643
contig_4644	2109	5	N	N	1	both	*	4644
contig_4645	2515	3	N	N	1	both	*	4645
contig_4646	1408	7	N	N	1	both	*	4646
contig_4648	2385	4	N	N	1	both	*	4648
contig_4650	5577	5	N	N	1	both	*	4650
contig_4651	6688	3	N	N	1	both	*	4651
contig_4652	2262	3	N	N	1	both	*	4652
contig_4653	2646	4	N	N	1	both	*	4653
contig_4655	11885	13	N	N	1	none	*	-4661,-4660,-4660,-4660,-4659,-4658,-4657,-4654,4655,-4663,4657,4658,4659,4660,4660,4660,4661
contig_4656	3476	5	N	N	1	none	*	-4654,4656
contig_4665	3164	3	N	N	1	both	*	4665
contig_4666	3867	3	N	N	1	both	*	-15901,4666,15901
contig_4667	4217	6	N	N	1	both	*	4667
contig_4678	10302	67	N	N	6	none	*	-4668,4675,4668,4669,4670,4670,4671,-4674,-4673,4672,4678,8032,8033,-8033,-8032
contig_4679	1082	6	N	N	1	both	*	4679
contig_4680	2547	5	N	N	1	both	*	4680
contig_4682	1043	3	N	N	1	both	*	4682
contig_4683	1001	3	N	N	1	both	*	4683
contig_4684	3487	5	N	N	1	both	*	4684
contig_4685	1008	3	N	N	1	both	*	4685
contig_4686	5529	6	N	N	1	none	*	4681,4686,-4681
contig_4687	9255	38	N	N	3	both	*	4687
contig_4688	3590	4	N	N	1	both	*	4688
contig_4689	3692	3	N	N	1	both	*	4689
contig_4691	8337	6	N	N	1	both	*	15902,4690,4691,-4690,-15902
contig_4692	12407	14	N	N	1	none	*	11029,11030,4692,11030,11030,-11030
contig_4693	1048	12	N	N	1	both	*	4693
contig_4694	2280	5	N	N	1	both	*	4694
contig_4696	6663	7	N	N	1	none	*	4695,4696,-4695
contig_4697	2174	4	N	N	1	none	*	4697
contig_4698	1321	3	N	N	1	both	*	4698
contig_4701	2420	3	N	N	1	both	*	4701
contig_4702	5343	7	N	N	1	both	*	15903,4702,-15903
contig_4703	5108	16	N	N	1	left	*	15903,4703,4899
contig_4704	2256	3	N	N	1	both	*	4704
contig_4705	2435	4	N	N	1	both	*	4705
contig_4706	2696	4	N	N	1	both	*	4706
contig_4707	2241	3	N	N	1	both	*	4707
contig_4711	1310	4	N	N	1	both	*	4711
contig_4715	1186	25	N	N	2	both	*	4715
contig_4718	6722	9	N	N	1	right	*	-4712,-4712,4713,4714,-4714,-4713,4712,4712,4718
contig_4719	1423	7	N	N	1	both	*	4719
contig_4721	1882	9	N	N	1	both	*	4721
contig_4722	3335	3	N	N	1	both	*	4722
contig_4723	3351	4	N	N	1	both	*	4723
contig_4724	1330	5	N	N	1	both	*	4724
contig_4725	1847	7	N	N	1	both	*	4725
contig_4726	3580	5	N	N	1	none	*	-4727,4726,4727
contig_4728	5056	3	N	N	1	none	*	4728
contig_4730	3385	3	N	N	1	both	*	4730
contig_4731	6546	8	N	N	1	right	*	4731,-4729
contig_4732	10751	4	N	N	1	left	*	4729,4732,12121
contig_4733	3149	5	N	N	1	both	*	4733
contig_4735	4867	8	N	N	1	both	*	4735
contig_4737	1243	3	N	N	1	both	*	4737
contig_4738	5512	33	N	N	3	both	*	4738
contig_4739	1103	9	N	N	1	both	*	4739
contig_4740	6656	3	N	N	1	both	*	4740
contig_4741	2020	4	N	N	1	both	*	4741
contig_4750	2452	10	N	N	1	both	*	4750
contig_4751	1858	29	N	N	3	both	*	4751
contig_4752	4880	3	N	N	1	both	*	4752
contig_4753	3023	4	N	N	1	left	*	4753,4754
contig_4755	3644	4	N	N	1	both	*	4755
contig_4756	2540	3	N	N	1	both	*	4756
contig_4760	5035	6	N	N	1	both	*	4760
contig_4762	1087	5	N	N	1	both	*	4762
contig_4763	1829	10	N	N	1	both	*	4763
contig_4765	1176	5	N	N	1	both	*	4765
contig_4766	2009	5	N	N	1	both	*	4766
contig_4767	3546	4	N	N	1	both	*	4767
contig_4768	5594	8	N	N	1	both	*	4768
contig_4770	3394	7	N	N	1	both	*	-4769,4770,4769
contig_4771	2418	3	N	N	1	both	*	4771
contig_4775	1070	3	N	N	1	both	*	4775
contig_4776	6352	7	N	N	1	both	*	4776
contig_4777	2499	11	N	N	1	both	*	4777
contig_4779	1178	4	N	N	1	both	*	4779
contig_4781	6571	3	N	N	1	none	*	4780,4781,-4780
contig_4782	2167	3	N	N	1	both	*	4782
contig_4783	4652	3	N	N	1	both	*	4783
contig_4784	3878	3	N	N	1	both	*	4784
contig_4785	8716	4	N	N	1	both	*	4785
contig_4786	3985	4	N	N	1	both	*	4786
contig_4787	3679	4	N	N	1	both	*	4787
contig_4788	2622	4	N	N	1	both	*	4788
contig_4789	1162	7	N	N	1	both	*	4789
contig_4790	4583	14	N	N	1	both	*	15909,4790,-15909
contig_4794	1458	8	N	N	1	both	*	4794
contig_4795	1159	8	N	N	1	both	*	4795
contig_4797	5056	16	N	N	1	none	*	4796,4796,4797,-4792,-4791,-4793
contig_4799	1040	8	N	N	1	both	*	4799
contig_4800	1818	8	N	N	1	both	*	4800
contig_4801	3236	5	N	N	1	both	*	4801
contig_4802	26728	31	N	N	3	right	*	7408,7406,-7407,-7410,7410,7407,-7406,-7408,4802,-7991,-7991
contig_4803	1068	0	N	N	1	both	*	4803
contig_4804	3288	4	N	N	1	both	*	4804
contig_4814	4682	20	N	N	2	none	*	-4813,4811,-4812,4814,-8541
contig_4818	7864	27	N	N	2	both	*	4818
contig_4820	3046	5	N	N	1	left	*	4820,4821
contig_4822	2645	3	N	N	1	both	*	4822
contig_4823	11211	4	N	N	1	both	*	4823
contig_4824	3453	3	N	N	1	both	*	4824
contig_4825	5288	3	N	N	1	both	*	4825
contig_4826	2399	4	N	N	1	both	*	4826
contig_4827	1864	7	N	N	1	both	*	4827
contig_4828	18431	20	N	N	2	none	*	8487,8488,-8488,4828,4830,4831,4832,4833,4836,-4832,-4831,-4830
contig_4829	1169	11	N	N	1	both	*	4829
contig_4837	1031	37	N	N	3	both	*	4837
contig_4840	953	4	N	N	1	both	*	4840
contig_4841	1270	7	N	N	1	both	*	4841
contig_4844	2909	11	N	N	1	both	*	4844
contig_4845	1729	13	N	N	1	both	*	4845
contig_4846	1374	9	N	N	1	both	*	4846
contig_4847	4222	14	N	N	1	none	*	4847,-4843,-4842,4842,4843
contig_4848	9322	28	N	N	3	both	*	4848
contig_4849	814	50	N	N	5	both	*	4849
contig_4850	2759	5	N	N	1	both	*	4850
contig_4851	5519	12	N	N	1	both	*	4851
contig_4853	1000	30	N	N	3	both	*	4853
contig_4854	3204	35	N	N	3	none	*	-4855,4854
contig_4856	1363	10	N	N	1	both	*	4856
contig_4857	3678	4	N	N	1	both	*	4857
contig_4858	5300	21	Y	N	2	none	*	4858
contig_4859	3948	10	N	N	1	both	*	4859
contig_4860	5584	6	N	N	1	both	*	4860
contig_4861	2571	3	N	N	1	both	*	4861
contig_4862	4022	3	N	N	1	both	*	4862
contig_4863	2175	4	N	N	1	both	*	4863
contig_4864	4151	4	N	N	1	both	*	4864
contig_4869	874	54	N	N	5	both	*	4869
contig_4870	822	30	N	N	3	both	*	4870
contig_4881	6331	21	N	N	2	none	*	4872,4873,-4875,-4875,4876,4881,7529,-6526
contig_4883	2039	4	N	N	1	both	*	4883
contig_4884	6271	9	N	N	1	both	*	4884
contig_4889	4105	7	N	N	1	none	*	4885,4886,4887,4885,4889,-4886,-4885,-4888
contig_4891	10683	11	N	N	1	none	*	-4893,4888,4885,4886,4891,-4890,-4886,-4885,-4888,4893,-4890,-4886,-4885,-4888
contig_4892	1861	3	N	N	1	both	*	4892
contig_4894	2166	4	N	N	1	both	*	4894
contig_4895	3650	7	N	N	1	both	*	4895
contig_4896	4289	3	N	N	1	both	*	4896
contig_4897	5027	4	N	N	1	both	*	4897
contig_4898	3190	5	N	N	1	both	*	4898
contig_4900	2205	5	N	N	1	both	*	4900
contig_4901	16918	26	N	N	2	none	*	-16698,-12561,-16045,-6392,-6391,-4904,4901,6391,6392,16045,12561,16698
contig_4902	4473	8	N	N	1	none	*	-16045,-6392,-6391,-4904,4902,6391,6392
contig_4903	3578	4	N	N	1	none	*	-4904,4903
contig_4905	1846	6	N	N	1	both	*	4905
contig_4906	11163	67	N	N	6	none	*	9609,9608,-9609,4906,-4909
contig_4907	1464	6	N	N	1	both	*	4907
contig_4908	1283	10	N	N	1	both	*	4908
contig_4910	4674	11	N	N	1	both	*	4910
contig_4912	1263	5	N	N	1	both	*	4912
contig_4913	1661	3	N	N	1	both	*	4913
contig_4914	5635	13	N	N	1	both	*	4911,4914,-4911
contig_4915	1449	6	N	N	1	both	*	4915
contig_4916	1527	23	N	N	2	both	*	4916
contig_4917	4336	10	N	N	1	both	*	4917
contig_4918	3051	3	N	N	1	both	*	4918
contig_4919	3941	4	N	N	1	both	*	4919
contig_4920	1093	3	N	N	1	both	*	4920
contig_4921	1024	6	N	N	1	both	*	4921
contig_4922	1983	8	N	N	1	both	*	4922
contig_4923	1589	7	N	N	1	both	*	4923
contig_4926	6227	77	N	N	7	none	*	-4925,4925,4926,4928,-4931,-4930,4931,-4928
contig_4927	3303	8	N	N	1	both	*	4927
