#seq_name	length	coverage
contig_5271	1835	8
contig_5268	2597	23
contig_5269	3762	17
contig_5277	1013	1
contig_5273	1205	16
contig_5279	1743	3
contig_5274	3160	13
contig_5281	2831	13
contig_5280	1852	15
contig_5285	1495	23
contig_5292	1485	13
contig_5293	1500	12
contig_5254	4982	63
contig_5275	2563	65
contig_5286	2912	19
contig_5287	2435	39
contig_5298	1816	16
contig_5263	7679	40
contig_5282	2337	61
contig_5304	1040	32
contig_5305	2707	26
contig_5276	6779	21
contig_5256	10761	35
contig_5310	2235	20
contig_5270	6637	22
contig_5312	1332	20
contig_5311	2345	20
contig_5303	4730	17
contig_5309	1194	83
contig_5308	1463	94
contig_5297	5899	22
contig_5322	2502	13
contig_5323	1635	15
contig_5307	5009	20
contig_5321	2323	46
contig_5326	2464	6
contig_5301	7312	21
contig_5313	5100	19
contig_5328	2916	12
contig_5329	2831	10
contig_5330	1852	20
contig_5332	2156	19
contig_5331	3231	18
contig_5338	3763	15
contig_5344	1964	18
contig_5324	2476	54
contig_5283	4527	119
contig_5353	4629	11
contig_5339	3874	35
contig_5351	2209	19
contig_5357	3191	17
contig_5361	1311	17
contig_5360	1097	59
contig_5354	5593	17
contig_5356	2505	51
contig_5325	3240	101
contig_5358	3379	35
contig_5333	5260	38
contig_5378	1785	10
contig_5345	3242	49
contig_5377	2163	17
contig_5369	3280	12
contig_5375	2796	17
contig_5320	11517	25
contig_5379	2691	12
contig_5370	3972	15
contig_5380	2087	18
contig_5388	524	28
contig_5382	3101	18
contig_5399	825	26
contig_5384	3764	16
contig_5401	1631	17
contig_5402	2266	16
contig_5350	10566	28
contig_5413	845	2
contig_5387	3509	20
contig_5406	1564	30
contig_5389	3816	20
contig_5398	5159	16
contig_5408	2158	16
contig_5400	4350	19
contig_5420	2967	25
contig_5424	636	16
contig_5423	2403	13
contig_5427	1874	5
contig_5415	2417	55
contig_5421	3838	48
contig_5428	3951	21
contig_5435	1608	19
contig_5368	7932	92
contig_5438	1701	11
contig_5431	2752	70
contig_5434	1341	107
contig_5432	3712	40
contig_5440	2634	17
contig_5405	5337	83
contig_5433	4224	46
contig_5426	5336	25
contig_5459	2594	9
contig_5457	3553	35
contig_5455	3441	27
contig_5439	5090	26
contig_5458	4844	37
contig_5446	7847	22
contig_5465	3262	12
contig_5460	3913	17
contig_5461	3220	26
contig_5456	7615	16
contig_5466	1103	36
contig_5464	4495	34
contig_5473	3258	18
contig_5474	2970	15
contig_5476	3959	12
contig_5480	3768	18
contig_5481	2616	29
contig_5425	5756	97
contig_5483	3867	8
contig_5403	10087	83
contig_5479	1022	132
contig_5482	4924	6
contig_5492	3454	18
contig_5494	1152	25
contig_5495	1832	22
contig_5498	1330	3
contig_5484	3501	46
contig_5499	1178	18
contig_5497	2530	19
contig_5374	10803	107
contig_5341	20660	60
contig_5503	840	46
contig_5493	4362	34
contig_5454	8367	79
contig_5436	6782	126
contig_5506	2358	21
contig_5509	1387	8
contig_5505	2240	47
contig_5504	3903	11
contig_5496	4659	17
contig_5508	1349	67
contig_5515	3009	18
contig_5528	2453	15
contig_5530	1342	19
contig_5529	1980	19
contig_5522	1170	44
contig_5531	1965	16
contig_5537	1774	4
contig_5507	4877	64
contig_5532	1905	48
contig_5524	4145	20
contig_5525	2440	47
contig_5500	6474	48
contig_5520	1496	183
contig_5463	10478	31
contig_5511	7435	32
contig_5544	1697	59
contig_5542	793	108
contig_5546	1706	14
contig_5502	8649	46
contig_5547	2409	13
contig_5538	3988	20
contig_5545	1613	65
contig_5516	6157	32
contig_5548	2981	34
contig_5535	1520	155
contig_5551	2503	24
contig_5552	2400	21
contig_5558	862	73
contig_5562	1264	17
contig_5561	3466	14
contig_5550	5707	18
contig_5563	1767	28
contig_5559	2354	26
contig_5581	4737	4
contig_5570	2401	20
contig_5549	4673	26
contig_5539	3270	139
contig_5560	4736	20
contig_5585	1858	22
contig_5571	6968	14
contig_5597	1879	9
contig_5564	2384	23
contig_5598	2697	7
contig_5586	1634	59
contig_5583	4945	16
contig_5582	7345	13
contig_5620	2070	12
contig_5624	1972	11
contig_5607	3148	17
contig_5599	2263	22
contig_5627	2827	9
contig_5578	8115	19
contig_5628	3165	11
contig_5631	1841	10
contig_5630	2441	19
contig_5568	5873	40
contig_5596	4987	32
contig_5587	3200	54
contig_5637	1579	12
contig_5606	5707	20
contig_5623	3413	45
contig_5648	2226	22
contig_5649	2369	11
contig_5647	3466	24
contig_5651	1595	20
contig_5654	2250	7
contig_5655	2233	11
contig_5632	6300	13
contig_5670	859	13
contig_5653	2121	27
contig_5669	1770	12
contig_5657	2406	22
contig_5658	1587	43
contig_5678	2133	14
contig_5681	1206	21
contig_5677	1522	39
contig_5588	4401	126
contig_5634	8161	25
contig_5689	1633	16
contig_5687	2291	10
contig_5676	2650	32
contig_5638	12863	23
contig_5683	2629	34
contig_5590	5752	76
contig_5691	4442	21
contig_5710	1178	45
contig_5700	2153	54
contig_5701	4440	20
contig_5711	1116	50
contig_5675	6570	26
contig_5686	1856	153
contig_5714	1444	19
contig_5719	732	15
contig_5680	12844	19
contig_5716	3251	20
contig_5682	13525	16
contig_5708	3813	55
contig_5724	1486	30
contig_5722	1302	101
contig_5721	1722	188
contig_5730	1776	29
contig_5703	5304	29
contig_5731	1781	24
contig_5732	1226	77
contig_5734	1368	51
contig_5712	17969	14
contig_5709	4630	102
contig_5733	4890	26
contig_5704	5936	39
contig_5697	10178	27
contig_5743	3530	11
contig_5735	1601	108
contig_5720	12309	20
contig_5739	3136	23
contig_5744	2362	12
contig_5736	1348	148
contig_5745	1348	15
contig_5740	2857	47
contig_5738	3338	38
contig_5741	2435	67
contig_5749	1532	20
contig_5750	2671	14
contig_5751	1444	25
contig_5723	2016	253
contig_5759	3082	9
contig_5761	916	31
contig_5748	1015	211
contig_5760	3094	13
contig_5729	7007	20
contig_5758	3259	19
contig_5756	4435	16
contig_5754	5153	15
contig_5757	3565	40
contig_5753	6968	17
contig_5774	2854	20
contig_5790	2321	19
contig_5793	1740	14
contig_5782	1932	38
contig_5794	2481	12
contig_5781	3636	20
contig_5773	2813	42
contig_5755	5201	33
contig_5776	6247	12
contig_5765	5028	42
contig_5810	830	19
contig_5789	5600	20
contig_5763	3940	50
contig_5799	5003	28
contig_5812	4672	16
contig_5771	3986	80
contig_5788	6082	29
contig_5807	1253	113
contig_5819	6738	9
contig_5820	1580	59
contig_5823	1381	31
contig_5792	4406	90
contig_5822	1963	24
contig_5830	2220	19
contig_5834	1035	19
contig_5835	1397	11
contig_5838	3801	9
contig_5840	2872	14
contig_5832	3865	32
contig_5836	7480	12
contig_5842	3141	18
contig_5826	4916	47
contig_5818	5502	24
contig_5841	4985	20
contig_5843	2862	60
contig_5851	2227	5
contig_5848	5945	14
contig_5850	2584	25
contig_5846	2953	85
contig_5856	863	9
contig_5854	602	35
contig_5852	2320	54
contig_5863	721	16
contig_5809	3954	151
contig_5862	2270	9
contig_5861	3004	10
contig_5824	8749	41
contig_5849	6470	39
contig_5859	4738	16
contig_5860	2690	34
contig_5867	1663	1
contig_5837	6530	35
contig_5847	7635	30
contig_5870	2359	16
contig_5844	5914	40
contig_5865	4565	17
contig_5871	4211	9
contig_5872	2838	13
contig_5875	2468	13
contig_5869	2838	20
contig_5873	1305	34
contig_5876	3316	22
contig_5878	839	61
contig_5877	3326	21
contig_5829	6880	94
contig_5855	9399	24
contig_5888	1552	21
contig_5879	4435	22
contig_5886	955	45
contig_5895	1295	26
contig_5892	2667	18
contig_5893	1874	20
contig_5880	3426	33
contig_5901	2689	18
contig_5889	5715	18
contig_5904	578	9
contig_5902	3228	14
contig_5884	3744	30
contig_5891	2526	66
contig_5906	1811	18
contig_5900	2295	17
contig_5914	1038	9
contig_5907	3725	18
contig_5924	2368	9
contig_5921	1450	2
contig_5916	2307	27
contig_5922	3084	16
contig_5930	2953	14
contig_5931	2417	13
contig_5815	17594	55
contig_5885	4676	67
contig_5903	10531	15
contig_5919	5865	28
contig_5927	2676	41
contig_5920	4924	46
contig_5933	1554	21
contig_5923	7384	26
contig_5881	11747	22
contig_5917	4978	30
contig_5934	2685	15
contig_5935	4267	14
contig_5936	1826	17
contig_5932	5787	32
contig_5948	2726	15
contig_5944	2823	20
contig_5926	4693	74
contig_5941	2958	20
contig_5949	3961	17
contig_5951	896	54
contig_5953	3516	11
contig_5940	5519	20
contig_5950	2800	53
contig_5952	4120	13
contig_5946	5197	26
contig_5965	1154	32
contig_5955	4177	16
contig_5971	2326	10
contig_5954	3487	21
contig_5967	2586	20
contig_5977	765	6
contig_5984	1422	3
contig_5974	2910	19
contig_5966	2414	34
contig_5976	3972	20
contig_5991	2243	3
contig_5982	4208	20
contig_5981	6507	10
contig_5993	1221	14
contig_5975	5786	15
contig_5987	3715	37
contig_5994	583	11
contig_5989	4172	23
contig_5864	11764	103
contig_5995	1950	7
contig_5962	8880	20
contig_5996	2824	20
contig_5972	4886	58
contig_5997	2431	18
contig_6001	1038	12
contig_5999	3463	17
contig_5896	11194	61
contig_6000	2577	19
contig_6002	2943	13
contig_6009	1671	13
contig_6005	1780	18
contig_6006	2090	20
contig_6004	2194	20
contig_5992	7819	32
contig_6003	3935	29
contig_6017	2311	14
contig_5986	8597	52
contig_6023	2083	20
contig_6015	5403	18
contig_6024	2495	22
contig_5964	6353	74
contig_6010	4938	22
contig_6018	4162	26
contig_6021	5000	22
contig_6020	8000	13
contig_5988	10600	37
contig_6022	4256	25
contig_6046	1331	12
contig_6047	283	2
contig_6012	6745	35
contig_6040	3115	18
contig_6053	1575	21
contig_6011	5013	60
contig_6026	3326	50
contig_6055	3153	4
contig_6059	2413	5
contig_6039	4419	20
contig_6027	5780	39
contig_6029	2716	78
contig_6045	5008	20
contig_6054	4695	10
contig_6068	355	9
contig_6060	2463	17
contig_6061	2239	12
contig_6077	1995	9
contig_6079	487	1
contig_6035	8087	20
contig_6080	966	1
contig_6052	8324	20
contig_6097	1745	12
contig_6095	1874	18
contig_6098	4026	6
contig_6100	2402	10
contig_6094	1416	36
contig_6101	1945	9
contig_6087	8762	3
contig_6099	2293	44
contig_6083	3736	27
contig_6058	5752	59
contig_6096	3375	43
contig_6102	2148	12
contig_6091	3901	20
contig_6103	1444	23
contig_6111	1359	37
contig_6113	1625	18
contig_6075	2334	166
contig_6121	968	16
contig_6107	3258	20
contig_6117	4426	10
contig_6114	5812	10
contig_6106	5194	30
contig_6057	10396	25
contig_6128	2881	17
contig_6134	4908	5
contig_6137	2172	22
contig_6110	2614	40
contig_6063	6242	86
contig_6118	6427	35
contig_6133	3151	14
contig_6131	3511	16
contig_6085	5279	72
contig_6139	2360	11
contig_6138	2304	19
contig_6130	3546	54
contig_6144	2876	11
contig_6143	1479	4
contig_6108	4232	45
contig_6142	3228	15
contig_6123	7712	15
contig_6146	2591	11
contig_6148	2455	13
contig_6163	838	8
contig_6162	1485	2
contig_6150	1246	57
contig_6149	6475	18
contig_6167	958	2
contig_6161	3463	10
contig_6147	3911	42
contig_6170	1606	20
contig_6140	8466	15
contig_6157	4020	21
contig_6174	1280	13
contig_6172	2473	18
contig_6173	2645	11
contig_6168	2785	49
contig_6175	2513	20
contig_6171	2165	29
contig_6180	1022	35
contig_6179	1378	37
contig_6145	7525	20
contig_6181	2608	13
contig_6184	2483	14
contig_6178	3026	40
contig_6182	2412	34
contig_6192	1934	10
contig_6164	4909	59
contig_6166	7464	28
contig_6193	2551	6
contig_6183	3869	13
contig_6185	2727	24
contig_6160	5613	42
contig_6194	4152	13
contig_6199	3332	6
contig_6204	542	20
contig_6191	6816	21
contig_6202	2949	14
contig_6196	1482	67
contig_6210	2919	5
contig_6208	3825	12
contig_6211	1185	20
contig_6203	2109	50
contig_6213	4302	7
contig_6216	3023	19
contig_6218	2927	11
contig_6205	2066	102
contig_6197	3726	34
contig_6186	3635	91
contig_6222	3917	15
contig_6223	2464	23
contig_6195	4461	59
contig_6227	1307	37
contig_6225	4079	20
contig_6234	1646	55
contig_6236	2482	10
contig_6235	2932	20
contig_6239	416	1
contig_6240	2390	9
contig_6198	10602	22
contig_6226	2141	87
contig_6221	10116	17
contig_6212	5034	43
contig_6228	1623	122
contig_6237	5116	18
contig_6177	9937	34
contig_6206	4146	127
contig_6244	2777	19
contig_6247	1522	7
contig_6249	1010	18
contig_6250	1660	15
contig_6248	1407	11
contig_6245	5107	13
contig_6243	4643	19
contig_6251	1672	23
contig_6260	1007	13
contig_6231	4030	40
contig_6264	949	7
contig_6257	1561	20
contig_6261	1530	64
contig_6274	865	15
contig_6268	992	20
contig_6256	4747	20
contig_6246	5103	23
contig_6241	3396	106
contig_6273	1007	52
contig_6259	3694	56
contig_6276	2521	6
contig_6275	1639	20
contig_6281	1890	4
contig_6297	1293	70
contig_6127	15135	60
contig_6272	3587	23
contig_6267	4918	22
contig_6265	4873	59
contig_6278	1180	139
contig_6266	7250	24
contig_6290	4650	16
contig_6300	2843	30
contig_6301	3147	20
contig_6302	8592	13
contig_6307	866	6
contig_6310	3195	11
contig_6312	2406	16
contig_6311	2255	17
contig_6313	3328	13
contig_6299	10819	16
contig_6305	4893	20
contig_6242	7223	44
contig_6322	7414	8
contig_6308	7157	10
contig_6309	5029	11
contig_6271	3459	156
contig_6338	866	7
contig_6339	1495	5
contig_6340	911	2
contig_6334	2249	33
contig_6347	828	2
contig_6333	2905	21
contig_6326	1781	89
contig_6332	6104	16
contig_6331	4342	20
contig_6363	2593	16
contig_6362	2632	14
contig_6330	1979	85
contig_6354	3260	17
contig_6366	2304	10
contig_6365	2247	20
contig_6335	5257	30
contig_6355	2123	57
contig_6367	1259	57
contig_6364	2376	63
contig_6356	2598	49
contig_6385	2273	22
contig_6378	1430	27
contig_6386	2114	21
contig_6287	7061	68
contig_6394	1322	58
contig_6395	1570	17
contig_6396	1418	41
contig_6397	2271	17
contig_6321	7622	56
contig_6398	1703	22
contig_6258	12921	55
contig_6401	1796	2
contig_6376	7485	19
contig_6383	6418	16
contig_6403	3062	13
contig_6400	2495	12
contig_6402	4474	37
contig_6410	1180	8
contig_6411	1066	48
contig_6412	1315	24
contig_6405	2506	34
contig_6417	1681	8
contig_6416	624	9
contig_6404	5157	19
contig_6415	4042	10
contig_6420	944	16
contig_6419	2829	18
contig_6413	3769	19
contig_6425	2458	20
contig_6427	2395	20
contig_6414	4939	23
contig_6430	4823	12
contig_6421	10376	18
contig_6426	5474	13
contig_6428	5458	14
contig_6324	13057	23
contig_6441	2494	8
contig_6382	6509	56
contig_6442	3144	12
contig_6393	5765	81
contig_6445	2377	12
contig_6453	1668	20
contig_6443	3884	20
contig_6455	2797	16
contig_6434	5292	39
contig_6435	7339	26
contig_6436	6085	30
contig_6457	2066	21
contig_6439	6246	28
contig_6370	8742	64
contig_6464	2883	19
contig_6444	4452	31
contig_6470	1521	6
contig_6465	1585	48
contig_6446	4870	44
contig_6472	1200	12
contig_6469	4406	10
contig_6477	4152	23
contig_6463	3013	32
contig_6481	3664	8
contig_6478	3283	23
contig_6440	8946	25
contig_6483	1360	17
contig_6484	1636	18
contig_6488	511	12
contig_6482	3685	18
contig_6460	9656	20
contig_6494	1443	2
contig_6491	2518	13
contig_6496	2776	15
contig_6489	4512	11
contig_6500	1141	54
contig_6480	4088	30
contig_6493	4379	17
contig_6495	3285	20
contig_6341	12200	127
contig_6502	1195	20
contig_6501	2174	10
contig_6504	1634	3
contig_6503	2392	18
contig_6499	1574	69
contig_6497	4126	47
contig_6507	2339	29
contig_6508	2508	20
contig_6506	4037	14
contig_6511	4326	10
contig_6479	5808	72
contig_6519	1054	7
contig_6510	2903	40
contig_6520	1461	18
contig_6468	9759	49
contig_6516	3303	21
contig_6524	1564	36
contig_6523	3396	14
contig_6527	2018	16
contig_6471	9704	21
contig_6529	2944	20
contig_6522	5320	18
contig_6541	1436	16
contig_6533	2613	11
contig_6543	2974	6
contig_6544	1495	1
contig_6487	6851	85
contig_6517	3371	48
contig_6512	4105	56
contig_6534	3427	33
contig_6531	3327	15
contig_6546	4224	11
contig_6551	2438	19
contig_6554	1025	8
contig_6549	4146	13
contig_6515	6641	39
contig_6555	2333	6
contig_6550	3520	16
contig_6556	2659	20
contig_6557	2321	17
contig_6530	4947	30
contig_6552	2645	24
contig_6513	4427	68
contig_6535	4915	44
contig_6558	3169	18
contig_6563	1316	11
contig_6561	2404	9
contig_6548	3312	45
contig_6568	1481	14
contig_6566	4554	17
contig_6569	1093	19
contig_6564	6570	12
contig_6567	2303	27
contig_6547	6064	25
contig_6576	2876	5
contig_6574	2257	20
contig_6553	9707	19
contig_6579	832	6
contig_6577	1027	29
contig_6578	1600	16
contig_6570	4196	8
contig_6583	2623	20
contig_6597	1530	2
contig_6584	3017	16
contig_6595	2881	15
contig_6582	3242	21
contig_6560	6915	29
contig_6592	4741	7
contig_6571	8909	15
contig_6607	2212	9
contig_6596	6931	22
contig_6598	3890	17
contig_6606	568	119
contig_6612	1164	11
contig_6593	5998	18
contig_6605	2157	34
contig_6609	1898	27
contig_6608	4951	12
contig_6559	6669	93
contig_6621	1078	20
contig_6622	1157	20
contig_6620	1118	48
contig_6587	4036	79
contig_6610	4360	28
contig_6518	6579	164
contig_6626	1563	10
contig_6627	2017	9
contig_6623	3726	29
contig_6629	2143	20
contig_6603	6612	38
contig_6628	2391	20
contig_6648	2415	12
contig_6640	1619	44
contig_6642	2177	19
contig_6634	4472	16
contig_6604	6604	76
contig_6624	4139	36
contig_6635	4076	27
contig_6573	14742	31
contig_6643	3168	20
contig_6654	656	45
contig_6631	5359	17
contig_6657	2343	13
contig_6649	4239	23
contig_6656	2620	19
contig_6664	587	22
contig_6663	991	11
contig_6641	3603	31
contig_6653	5110	20
contig_6651	2445	32
contig_6659	2368	33
contig_6660	4547	10
contig_6667	570	21
contig_6673	2663	18
contig_6676	1104	7
contig_6672	1779	10
contig_6668	4177	20
contig_6666	2606	24
contig_6670	2182	14
contig_6669	3501	16
contig_6680	1597	26
contig_6685	1537	11
contig_6674	3410	24
contig_6686	1235	8
contig_6625	4842	50
contig_6682	2642	15
contig_6681	2253	19
contig_6678	4673	20
contig_6690	1033	34
contig_6696	2257	4
contig_6688	699	83
contig_6699	1753	9
contig_6697	1100	17
contig_6692	3622	20
contig_6706	1899	11
contig_6712	1755	7
contig_6703	3053	14
contig_6702	2489	20
contig_6675	3824	27
contig_6701	3878	16
contig_6713	3034	11
contig_6705	3028	21
contig_6700	3258	23
contig_6717	2986	15
contig_6718	1224	43
contig_6722	880	67
contig_6708	6874	19
contig_6693	7167	19
contig_6723	2054	28
contig_6724	4154	12
contig_6716	1869	33
contig_6684	5867	27
contig_6728	1243	29
contig_6729	2546	22
contig_6731	2711	18
contig_6732	1583	23
contig_6619	8801	100
contig_6725	3075	31
contig_6735	1684	27
contig_6752	1416	19
contig_6753	2445	12
contig_6745	1454	27
contig_6711	7860	30
contig_6737	4664	28
contig_6715	6957	20
contig_6751	2176	32
contig_6762	3444	16
contig_6748	5505	16
contig_6763	2522	16
contig_6734	3781	33
contig_6755	4245	20
contig_6726	2367	142
contig_6765	3567	10
contig_6783	1192	4
contig_6767	4755	13
contig_6785	1447	6
contig_6766	4837	25
contig_6775	5406	20
contig_6774	4161	20
contig_6796	2128	14
contig_6792	3234	25
contig_6787	3764	20
contig_6797	3066	10
contig_6791	3987	20
contig_6776	4321	21
contig_6777	6340	21
contig_6798	4219	14
contig_6807	3425	5
contig_6793	2580	65
contig_6802	2560	13
contig_6815	2110	14
contig_6814	2967	12
contig_6781	4886	50
contig_6790	4843	23
contig_6813	5101	17
contig_6821	1274	33
contig_6810	3392	45
contig_6825	3611	8
contig_6819	2101	23
contig_6826	2404	15
contig_6817	4255	19
contig_6829	1411	12
contig_6743	7667	46
contig_6827	1967	23
contig_6830	2897	16
contig_6834	2465	12
contig_6835	2677	14
contig_6799	7587	38
contig_6832	4800	14
contig_6837	2629	10
contig_6800	6510	31
contig_6833	4233	12
contig_6828	5679	13
contig_6812	4357	82
contig_6838	2915	16
contig_6840	5180	11
contig_6836	3079	20
contig_6849	973	14
contig_6848	1369	1
contig_6823	2215	161
contig_6847	1454	79
contig_6820	7867	54
contig_6852	3145	19
contig_6851	3225	17
contig_6839	6304	21
contig_6855	2229	20
contig_6850	3099	31
contig_6853	6605	12
contig_6857	5581	17
contig_6866	1004	50
contig_6867	2337	21
contig_6878	507	4
contig_6786	8772	82
contig_6860	3699	23
contig_6859	5066	49
contig_6854	7331	19
contig_6846	8817	20
contig_6870	3444	18
contig_6881	1531	36
contig_6877	1671	59
contig_6868	6220	23
contig_6880	4128	13
contig_6883	3172	24
contig_6892	1266	8
contig_6882	2927	20
contig_6884	2391	20
contig_6891	2407	34
contig_6907	2980	7
contig_6900	1296	12
contig_6858	6160	61
contig_6894	2508	20
contig_6895	2362	12
contig_6908	2755	11
contig_6865	4652	54
contig_6911	2484	23
contig_6912	2167	24
contig_6909	3959	28
contig_6910	3545	18
contig_6915	3864	15
contig_6919	3126	5
contig_6893	6767	21
contig_6869	7171	56
contig_6906	3240	75
contig_6856	8945	61
contig_6927	2391	15
contig_6897	6364	33
contig_6933	1034	1
contig_6916	4701	19
contig_6928	2879	26
contig_6929	2900	31
contig_6940	866	22
contig_6914	5842	31
contig_6932	2136	49
contig_6942	3127	7
contig_6917	8524	10
contig_6926	5242	20
contig_6951	543	16
contig_6950	1378	21
contig_6949	2657	14
contig_6953	1287	33
contig_6974	1496	8
contig_6952	1072	76
contig_6969	3788	7
contig_6965	2712	7
contig_6975	1759	18
contig_6967	4076	19
contig_6971	3507	18
contig_6946	3917	18
contig_6934	5959	26
contig_6970	4158	17
contig_6963	5742	20
contig_6979	4538	10
contig_6980	1068	11
contig_6943	6558	23
contig_6981	2172	14
contig_6973	8645	17
contig_6988	619	46
contig_6978	3344	26
contig_6977	5166	19
contig_6990	1749	6
contig_6991	2485	11
contig_6983	1761	61
contig_6992	1387	14
contig_6964	6640	35
contig_6982	5838	17
contig_7006	580	26
contig_6994	2473	17
contig_6989	2585	43
contig_6993	2555	33
contig_7007	863	6
contig_7001	1807	26
contig_6944	5972	59
contig_6998	1335	81
contig_6958	6755	64
contig_7008	2783	18
contig_7036	804	4
contig_7000	1240	106
contig_7039	756	12
contig_6976	11481	34
contig_7041	1544	22
contig_7022	2344	42
contig_7051	588	36
contig_7045	2375	21
contig_7055	1792	31
contig_7048	2687	11
contig_7056	1700	36
contig_7057	3852	14
contig_7059	1139	20
contig_7043	4433	29
contig_7062	2690	8
contig_7061	2039	17
contig_7013	4280	37
contig_7066	2206	19
contig_7065	1008	47
contig_7016	4408	65
contig_7067	2569	7
contig_7028	5194	65
contig_7044	2534	159
contig_7063	3641	28
contig_7074	2164	21
contig_7080	1459	19
contig_7070	1149	47
contig_7064	3960	39
contig_7060	3127	41
contig_7040	3288	139
contig_7068	1947	40
contig_7083	2334	11
contig_7082	3183	18
contig_7085	3021	9
contig_7088	1074	16
contig_7086	1726	20
contig_7091	1225	28
contig_7096	466	4
contig_7076	6594	19
contig_7090	2303	16
contig_7089	2347	44
contig_7087	3513	21
contig_7097	2218	24
contig_7098	3038	8
contig_7099	4333	10
contig_7084	5329	17
contig_7109	2942	17
contig_7116	1844	14
contig_7111	1167	72
contig_7107	2532	27
contig_7100	4841	19
contig_6999	8581	90
contig_7110	2122	26
contig_7115	3638	20
contig_7117	2145	50
contig_7108	7112	20
contig_7120	1616	33
contig_7123	3009	15
contig_7124	5015	11
contig_7127	2241	18
contig_7126	2866	14
contig_7128	2237	13
contig_7118	4935	20
contig_7130	1802	9
contig_7125	3348	20
contig_7131	511	43
contig_7077	8456	39
contig_7119	4564	27
contig_7114	8006	22
contig_7134	3059	14
contig_7139	443	2
contig_7135	1480	33
contig_7140	836	6
contig_7136	1346	35
contig_7133	3419	34
contig_7143	1272	19
contig_7141	3256	27
contig_7142	2282	26
contig_7144	2429	15
contig_7146	2353	12
contig_7137	3610	21
contig_7147	1942	19
contig_7149	2194	11
contig_7148	3261	14
contig_7150	1640	24
contig_7152	2385	16
contig_7155	1695	19
contig_7153	2205	19
contig_7145	5172	19
contig_7154	3105	19
contig_7157	1319	21
contig_7158	2174	20
contig_7159	3294	17
contig_7167	1096	4
contig_7164	1841	20
contig_7165	2679	15
contig_7162	1968	22
contig_7163	2834	20
contig_7173	1374	22
contig_7160	3425	36
contig_7170	4838	9
contig_7094	14201	39
contig_7166	3153	45
contig_7178	1705	20
contig_7184	1224	28
contig_7180	2805	15
contig_7156	8134	21
contig_7187	3844	20
contig_7192	673	106
contig_7196	1265	12
contig_7186	5628	20
contig_7197	1666	8
contig_7195	3714	19
contig_7190	5816	20
contig_7199	2425	10
contig_7009	12869	137
contig_7198	2265	17
contig_7201	1359	19
contig_7189	4584	16
contig_7202	1302	14
contig_7200	3271	18
contig_7183	6622	23
contig_7204	1426	16
contig_7194	5891	18
contig_7205	1476	21
contig_7203	7711	12
contig_7206	5463	9
contig_7209	2955	6
contig_7210	2642	28
contig_7208	1051	98
contig_7172	11215	28
contig_7213	2070	20
contig_7212	5269	14
contig_7220	5234	9
contig_7222	2701	14
contig_7223	2167	20
contig_7211	3932	19
contig_7225	721	20
contig_7221	7622	12
contig_7229	1212	20
contig_7244	1742	25
contig_7230	2180	15
contig_7238	2584	17
contig_7231	2322	22
contig_7247	2207	24
contig_7249	678	14
contig_7245	3814	20
contig_7224	7021	20
contig_7177	15765	37
contig_7218	9884	20
contig_7129	13452	49
contig_7255	2144	16
contig_7251	4127	25
contig_7254	2774	19
contig_7253	2670	31
contig_7239	2956	56
contig_7257	3339	27
contig_7258	6307	16
contig_7259	713	113
contig_7252	5594	23
contig_7236	5436	27
contig_7281	1319	8
contig_7268	1367	20
contig_7270	999	20
contig_7267	2144	20
contig_7214	5621	111
contig_7269	1768	48
contig_7278	2935	20
contig_7266	2748	20
contig_7282	2104	20
contig_7284	2041	18
contig_7290	1028	1
contig_7280	3904	35
contig_7289	2689	17
contig_7288	4844	15
contig_7292	6344	17
contig_7265	4882	27
contig_7286	1689	96
contig_7293	3319	20
contig_7283	5961	41
contig_7228	6290	74
contig_7300	1892	26
contig_7291	2782	71
contig_7312	1426	20
contig_7311	4868	8
contig_7301	2079	63
contig_7309	3514	24
contig_7314	1633	12
contig_7310	5607	21
contig_7320	1638	3
contig_7315	2284	27
contig_7317	2872	13
contig_7261	6470	39
contig_7318	1755	73
contig_7322	1873	24
contig_7105	27802	42
contig_7287	5733	48
contig_7285	7817	60
contig_7335	2178	14
contig_7327	2697	19
contig_7326	3799	22
contig_7321	4308	19
contig_7319	6562	21
contig_7336	1785	13
contig_7324	1960	48
contig_7337	1361	35
contig_7325	4541	16
contig_7343	2057	3
contig_7339	646	2
contig_7338	2549	17
contig_7342	1608	10
contig_7328	2585	129
contig_7298	5637	71
contig_7362	2327	20
contig_7313	6762	53
contig_7334	3986	74
contig_7360	4826	16
contig_7355	1699	97
contig_7372	3498	20
contig_7361	7118	12
contig_7374	2836	8
contig_7359	4226	20
contig_7375	2270	12
contig_7376	2346	16
contig_7373	5967	26
contig_7380	2202	4
contig_7379	3066	25
contig_7384	1922	15
contig_7382	2580	12
contig_7350	5934	40
contig_7378	12307	8
contig_7377	6945	18
contig_7393	1439	13
contig_7394	1241	20
contig_7369	9713	21
contig_7387	3150	28
contig_7357	4742	72
contig_7395	1233	16
contig_7358	13364	26
contig_7396	2326	18
contig_7386	4904	64
contig_7403	2241	7
contig_7397	5203	14
contig_7402	2968	16
contig_7391	7316	22
contig_7388	4889	20
contig_7404	2139	20
contig_7341	6564	99
contig_7414	1555	7
contig_7405	2681	17
contig_7381	8740	21
contig_7416	1415	36
contig_7401	4715	20
contig_7422	2300	14
contig_7392	6811	35
contig_7398	5567	19
contig_7419	1986	22
contig_7418	4806	19
